horizontal,vertical,label
1.81,0.84,11
1.81,0.94,11
1.82,0.89,11
1.81,0.82,11
1.8,0.92,11
1.8,0.93,11
1.8,0.82,11
1.79,0.88,11
1.8,0.95,11
1.81,0.85,11
1.8,0.84,11
1.8,0.94,11
1.81,0.89,11
1.79,0.82,11
1.78,0.92,11
1.79,0.93,11
1.79,0.83,11
1.78,0.88,11
1.78,0.96,11
1.8,0.86,11
1.79,0.85,11
1.79,0.96,11
1.8,0.91,11
1.79,0.84,11
1.77,0.94,11
1.78,0.95,11
1.79,0.85,11
1.78,0.9,11
1.79,0.97,11
1.81,0.87,11
1.8,0.86,11
1.8,0.96,11
1.81,0.91,11
1.79,0.84,11
1.78,0.94,11
1.79,0.95,11
1.79,0.84,11
1.78,0.9,11
1.79,0.97,11
1.8,0.87,11
1.78,0.87,11
1.78,0.97,11
1.79,0.92,11
1.78,0.85,11
1.76,0.95,11
1.78,0.96,11
1.78,0.85,11
1.77,0.91,11
1.77,0.98,11
1.78,0.88,11
1.77,0.87,11
1.77,0.98,11
1.78,0.93,11
1.78,0.86,11
1.77,0.96,11
1.78,0.97,11
1.78,0.87,11
1.77,0.92,11
1.77,0.99,11
1.78,0.89,11
1.77,0.89,11
1.76,0.99,11
1.78,0.94,11
1.77,0.87,11
1.76,0.98,11
1.77,0.98,11
1.77,0.88,11
1.76,0.93,11
1.77,1.0,11
1.79,0.9,11
1.78,0.9,11
1.77,1.0,11
1.79,0.94,11
1.78,0.87,11
1.76,0.97,11
1.77,0.98,11
1.77,0.87,11
1.76,0.93,11
1.77,1.0,11
1.78,0.9,11
1.77,0.9,11
1.77,1.0,11
1.78,0.94,11
1.77,0.88,11
1.76,0.98,11
1.77,0.98,11
1.77,0.88,11
1.76,0.93,11
1.77,1.0,11
1.78,0.89,11
1.77,0.89,11
1.76,0.99,11
1.78,0.93,11
1.77,0.87,11
1.76,0.97,11
1.77,0.97,11
1.77,0.87,11
1.76,0.92,11
1.76,1.0,11
1.77,0.89,11
1.76,0.89,11
1.76,0.99,11
1.77,0.93,11
1.76,0.86,11
1.74,0.96,11
1.75,0.97,11
1.76,0.86,11
1.74,0.92,11
1.75,0.98,11
1.77,0.88,11
1.76,0.87,11
1.76,0.97,11
1.77,0.91,11
1.76,0.85,11
1.75,0.95,11
1.76,0.95,11
1.76,0.85,11
1.75,0.9,11
1.76,0.97,11
1.77,0.87,11
1.76,0.87,11
1.76,0.97,12
1.77,0.92,12
1.76,0.85,12
1.75,0.96,12
1.76,0.95,12
1.76,0.85,12
1.75,0.91,12
1.75,0.97,12
1.76,0.87,12
1.75,0.87,12
1.75,0.96,12
1.76,0.91,12
1.74,0.84,12
1.73,0.94,12
1.74,0.94,12
1.75,0.84,12
1.73,0.9,12
1.74,0.97,12
1.76,0.86,12
1.75,0.86,12
1.75,0.96,12
1.75,0.9,12
1.74,0.84,12
1.73,0.94,12
1.73,0.94,12
1.73,0.84,12
1.72,0.9,12
1.72,0.96,12
1.73,0.86,12
1.72,0.86,12
1.72,0.96,12
1.74,0.91,12
1.73,0.84,12
1.72,0.94,12
1.73,0.94,12
1.73,0.84,12
1.71,0.89,12
1.72,0.95,12
1.73,0.85,12
1.72,0.85,12
1.72,0.95,12
1.74,0.9,12
1.73,0.84,12
1.71,0.95,12
1.72,0.95,12
1.72,0.85,12
1.7,0.91,12
1.71,0.97,12
1.72,0.86,12
1.71,0.87,12
1.7,0.96,12
1.71,0.91,12
1.7,0.84,12
1.69,0.95,12
1.7,0.95,12
1.7,0.85,12
1.69,0.9,12
1.7,0.97,12
1.71,0.86,12
1.69,0.86,12
1.69,0.96,12
1.71,0.9,12
1.69,0.84,12
1.68,0.94,12
1.69,0.94,12
1.69,0.84,12
1.68,0.9,12
1.69,0.96,12
1.7,0.85,12
1.69,0.85,12
1.7,0.95,12
1.71,0.89,12
1.7,0.82,12
1.69,0.93,12
1.7,0.93,12
1.7,0.83,12
1.68,0.88,12
1.69,0.95,12
1.7,0.84,12
1.68,0.84,12
1.68,0.94,12
1.7,0.89,12
1.69,0.83,12
1.68,0.93,12
1.7,0.93,12
1.7,0.83,12
1.68,0.88,12
1.69,0.95,12
1.7,0.85,12
1.69,0.85,12
1.69,0.95,12
1.7,0.89,12
1.68,0.83,12
1.67,0.94,12
1.68,0.94,12
1.68,0.84,12
1.66,0.9,12
1.68,0.96,12
1.68,0.85,12
1.67,0.85,12
1.67,0.95,12
1.69,0.89,12
1.68,0.83,12
1.68,0.93,12
1.69,0.94,12
1.69,0.84,12
1.67,0.89,12
1.68,0.96,12
1.69,0.85,12
1.67,0.85,12
1.67,0.95,12
1.68,0.89,12
1.67,0.83,12
1.65,0.94,12
1.67,0.93,12
1.67,0.83,12
1.65,0.89,12
1.66,0.96,12
1.67,0.85,12
1.66,0.86,12
1.66,0.95,12
1.67,0.9,12
1.66,0.83,12
1.65,0.94,12
1.66,0.94,12
1.66,0.84,12
1.64,0.9,12
1.66,0.96,12
1.67,0.86,12
1.66,0.87,12
1.66,0.96,12
1.67,0.91,12
1.66,0.85,12
1.64,0.95,12
1.65,0.94,12
1.65,0.84,12
1.63,0.9,12
1.64,0.95,12
1.65,0.85,12
1.64,0.85,12
1.64,0.95,12
1.66,0.89,12
1.65,0.82,12
1.65,0.93,12
1.66,0.92,12
1.67,0.82,12
1.66,0.88,12
1.67,0.94,12
1.68,0.84,12
1.67,0.84,12
1.67,0.94,12
1.68,0.88,12
1.67,0.82,12
1.66,0.92,12
1.67,0.92,12
1.67,0.82,12
1.66,0.88,12
1.66,0.94,12
1.67,0.83,12
1.65,0.83,12
1.64,0.93,12
1.66,0.87,12
1.65,0.81,12
1.64,0.92,12
1.66,0.92,12
1.66,0.81,12
1.65,0.87,12
1.66,0.93,12
1.67,0.82,12
1.66,0.83,12
1.66,0.92,12
1.68,0.86,12
1.66,0.8,12
1.66,0.91,12
1.67,0.9,12
1.67,0.8,12
1.66,0.87,12
1.67,0.92,12
1.67,0.81,12
1.66,0.82,12
1.66,0.91,12
1.67,0.84,12
1.66,0.78,12
1.64,0.89,12
1.66,0.88,12
1.66,0.79,12
1.64,0.85,12
1.66,0.91,12
1.67,0.8,12
1.66,0.81,12
1.65,0.9,12
1.66,0.84,12
1.65,0.78,12
1.64,0.89,12
1.65,0.89,12
1.65,0.78,12
1.63,0.85,12
1.64,0.9,12
1.65,0.8,12
1.63,0.8,12
1.63,0.9,12
1.65,0.84,12
1.63,0.78,12
1.62,0.89,12
1.63,0.88,12
1.63,0.78,12
1.62,0.83,12
1.63,0.89,12
1.64,0.78,12
1.62,0.78,12
1.62,0.88,12
1.62,0.82,12
1.61,0.76,12
1.61,0.87,12
1.62,0.87,12
1.62,0.77,12
1.61,0.83,12
1.62,0.89,12
1.63,0.78,12
1.61,0.79,12
1.61,0.89,12
1.64,0.83,12
1.63,0.77,12
1.61,0.88,12
1.63,0.87,12
1.63,0.77,12
1.62,0.83,12
1.63,0.89,12
1.64,0.78,12
1.63,0.79,12
1.63,0.88,12
1.64,0.82,12
1.62,0.76,12
1.61,0.86,12
1.61,0.85,12
1.62,0.76,12
1.6,0.82,12
1.61,0.88,12
1.63,0.78,12
1.62,0.78,12
1.62,0.88,12
1.63,0.82,12
1.62,0.76,12
1.61,0.87,12
1.62,0.86,12
1.62,0.76,12
1.61,0.83,12
1.62,0.89,12
1.63,0.78,12
1.62,0.79,12
1.62,0.88,12
1.63,0.82,12
1.62,0.77,12
1.61,0.87,12
1.62,0.87,12
1.62,0.77,12
1.6,0.83,12
1.62,0.89,12
1.63,0.78,12
1.62,0.79,12
1.61,0.89,12
1.63,0.83,12
1.62,0.77,12
1.61,0.88,12
1.62,0.87,12
1.62,0.77,12
1.6,0.83,12
1.61,0.89,12
1.62,0.79,12
1.61,0.79,12
1.61,0.89,12
1.63,0.83,12
1.61,0.77,12
1.6,0.88,12
1.61,0.88,12
1.61,0.78,12
1.6,0.84,12
1.61,0.89,12
1.62,0.79,12
1.61,0.8,12
1.6,0.9,12
1.61,0.84,12
1.6,0.78,12
1.59,0.89,12
1.6,0.88,12
1.6,0.78,12
1.58,0.85,12
1.59,0.9,12
1.6,0.8,12
1.59,0.8,12
1.59,0.9,12
1.6,0.83,12
1.58,0.77,12
1.58,0.88,12
1.59,0.87,12
1.59,0.77,12
1.58,0.84,12
1.6,0.89,12
1.61,0.79,12
1.6,0.79,12
1.6,0.89,12
1.62,0.82,12
1.6,0.77,12
1.59,0.87,12
1.61,0.86,12
1.61,0.76,12
1.59,0.83,12
1.6,0.88,12
1.61,0.77,12
1.59,0.78,12
1.59,0.88,12
1.6,0.82,12
1.58,0.77,12
1.57,0.88,12
1.58,0.87,12
1.59,0.77,12
1.57,0.84,12
1.59,0.9,12
1.59,0.79,12
1.58,0.8,12
1.58,0.9,12
1.59,0.84,12
1.58,0.78,12
1.56,0.88,12
1.58,0.87,12
1.57,0.78,12
1.56,0.84,12
1.57,0.9,12
1.58,0.8,12
1.57,0.81,12
1.57,0.9,12
1.58,0.83,12
1.57,0.78,12
1.56,0.89,12
1.57,0.88,12
1.57,0.78,12
1.56,0.84,12
1.57,0.9,12
1.58,0.79,12
1.57,0.8,12
1.57,0.89,12
1.59,0.82,12
1.57,0.77,12
1.56,0.88,12
1.57,0.87,12
1.57,0.77,12
1.56,0.84,12
1.57,0.89,12
1.58,0.78,12
1.57,0.79,12
1.57,0.89,12
1.58,0.82,12
1.57,0.77,12
1.56,0.87,12
1.57,0.86,12
1.58,0.76,12
1.56,0.83,12
1.57,0.88,12
1.58,0.78,12
1.57,0.79,12
1.57,0.88,12
1.58,0.81,12
1.57,0.76,12
1.56,0.86,12
1.57,0.85,12
1.57,0.76,12
1.55,0.82,12
1.56,0.88,12
1.57,0.77,12
1.56,0.78,12
1.56,0.87,12
1.58,0.81,12
1.56,0.75,12
1.55,0.85,12
1.56,0.85,12
1.57,0.75,12
1.55,0.82,12
1.57,0.87,12
1.57,0.77,12
1.56,0.77,12
1.56,0.87,12
1.58,0.8,12
1.57,0.75,12
1.56,0.86,12
1.58,0.84,12
1.58,0.74,12
1.57,0.81,12
1.58,0.86,12
1.59,0.75,12
1.58,0.76,12
1.57,0.86,12
1.59,0.79,12
1.57,0.74,12
1.56,0.84,12
1.57,0.83,12
1.57,0.74,12
1.55,0.8,12
1.56,0.86,12
1.57,0.75,12
1.56,0.76,12
1.57,0.86,12
1.58,0.79,12
1.58,0.74,12
1.57,0.84,12
1.58,0.83,12
1.58,0.74,12
1.56,0.81,12
1.57,0.86,12
1.58,0.76,12
1.56,0.77,12
1.56,0.86,12
1.58,0.8,12
1.57,0.74,12
1.55,0.85,12
1.57,0.84,12
1.57,0.74,12
1.55,0.8,12
1.56,0.86,12
1.57,0.76,12
1.56,0.77,12
1.56,0.86,12
1.58,0.79,12
1.56,0.74,12
1.55,0.84,12
1.57,0.83,12
1.57,0.74,12
1.55,0.8,12
1.56,0.86,12
1.57,0.75,12
1.56,0.76,12
1.56,0.85,12
1.58,0.79,12
1.57,0.73,12
1.55,0.84,12
1.57,0.83,12
1.57,0.73,12
1.55,0.8,12
1.56,0.85,12
1.58,0.75,12
1.57,0.76,12
1.57,0.85,12
1.59,0.79,12
1.58,0.74,12
1.56,0.84,12
1.58,0.83,12
1.58,0.73,12
1.56,0.8,12
1.57,0.85,12
1.58,0.74,12
1.57,0.75,12
1.56,0.85,12
1.58,0.79,12
1.56,0.73,12
1.55,0.84,12
1.57,0.83,12
1.56,0.74,12
1.55,0.8,12
1.56,0.85,12
1.58,0.75,12
1.56,0.76,12
1.56,0.86,12
1.58,0.79,12
1.56,0.74,12
1.55,0.84,12
1.57,0.83,12
1.57,0.74,12
1.55,0.8,12
1.57,0.86,12
1.57,0.75,12
1.55,0.76,12
1.55,0.86,12
1.56,0.79,12
1.55,0.74,12
1.54,0.85,12
1.56,0.83,12
1.56,0.74,12
1.54,0.8,12
1.55,0.85,12
1.56,0.75,12
1.56,0.76,12
1.56,0.86,12
1.58,0.79,12
1.56,0.74,12
1.55,0.84,12
1.56,0.83,12
1.56,0.74,12
1.55,0.81,12
1.56,0.87,12
1.58,0.77,12
1.57,0.78,12
1.57,0.88,12
1.58,0.81,12
1.57,0.76,12
1.56,0.87,12
1.57,0.86,12
1.57,0.76,12
1.56,0.83,12
1.57,0.88,12
1.58,0.77,12
1.56,0.78,12
1.56,0.88,12
1.58,0.81,12
1.57,0.76,12
1.56,0.87,12
1.57,0.85,12
1.58,0.75,12
1.56,0.82,12
1.57,0.87,12
1.58,0.76,12
1.57,0.77,12
1.57,0.87,12
1.58,0.8,12
1.57,0.75,12
1.56,0.85,12
1.57,0.84,12
1.56,0.75,12
1.55,0.81,12
1.56,0.86,12
1.57,0.76,12
1.55,0.77,12
1.55,0.86,12
1.57,0.79,12
1.55,0.74,12
1.54,0.84,12
1.55,0.83,12
1.55,0.74,12
1.54,0.8,12
1.55,0.85,12
1.56,0.75,12
1.54,0.75,12
1.55,0.85,12
1.56,0.78,12
1.55,0.73,12
1.55,0.84,12
1.56,0.83,12
1.56,0.73,12
1.55,0.79,12
1.56,0.84,12
1.57,0.73,12
1.55,0.74,12
1.55,0.84,12
1.57,0.78,12
1.56,0.72,12
1.55,0.83,12
1.56,0.81,12
1.56,0.72,12
1.54,0.78,12
1.56,0.83,12
1.57,0.73,12
1.55,0.74,12
1.55,0.83,12
1.56,0.77,12
1.55,0.72,12
1.54,0.83,12
1.55,0.81,12
1.55,0.72,12
1.54,0.78,12
1.55,0.83,12
1.56,0.72,12
1.55,0.73,12
1.55,0.82,12
1.56,0.75,12
1.55,0.7,12
1.54,0.8,12
1.55,0.79,12
1.55,0.7,12
1.54,0.78,12
1.56,0.85,12
1.57,0.76,12
1.58,0.8,12
1.58,0.92,12
1.6,0.89,12
1.6,0.87,12
1.6,1.0,12
1.62,1.02,12
1.63,0.95,12
1.62,1.04,12
1.64,1.1,12
1.65,1.01,12
1.64,1.03,12
1.64,1.13,12
1.65,1.07,12
1.64,1.02,12
1.63,1.12,12
1.65,1.11,12
1.65,1.02,12
1.63,1.08,12
1.64,1.13,12
1.65,1.03,12
1.64,1.04,12
1.64,1.13,12
1.65,1.06,12
1.63,1.01,12
1.62,1.11,12
1.63,1.1,12
1.63,0.99,12
1.61,1.06,12
1.62,1.11,12
1.62,1.0,12
1.61,1.01,12
1.6,1.1,12
1.62,1.03,12
1.61,0.98,12
1.61,1.08,12
1.62,1.07,12
1.62,0.97,12
1.6,1.04,12
1.62,1.09,12
1.63,0.98,12
1.61,0.99,12
1.6,1.08,12
1.61,1.02,12
1.58,0.97,12
1.57,1.07,12
1.58,1.06,12
1.58,0.97,12
1.56,1.03,12
1.58,1.08,12
1.59,0.97,12
1.58,0.98,12
1.58,1.07,12
1.6,1.01,12
1.59,0.95,12
1.57,1.06,12
1.58,1.05,12
1.59,0.96,12
1.57,1.02,12
1.58,1.07,12
1.6,0.96,12
1.58,0.97,12
1.58,1.06,12
1.59,1.0,12
1.58,0.95,12
1.57,1.05,12
1.58,1.04,12
1.58,0.94,12
1.56,1.01,12
1.57,1.06,12
1.57,0.95,12
1.56,0.97,12
1.55,1.06,12
1.56,1.0,12
1.55,0.94,12
1.54,1.05,12
1.55,1.04,12
1.56,0.94,12
1.54,1.01,12
1.56,1.06,12
1.57,0.96,12
1.56,0.97,12
1.56,1.06,12
1.58,0.99,12
1.56,0.94,12
1.56,1.05,12
1.57,1.05,12
1.57,0.95,12
1.56,1.02,12
1.57,1.07,12
1.58,0.96,12
1.56,0.97,12
1.56,1.07,12
1.57,1.0,12
1.55,0.95,12
1.54,1.06,12
1.56,1.05,12
1.56,0.95,12
1.55,1.02,12
1.56,1.07,12
1.57,0.96,12
1.55,0.97,12
1.55,1.07,12
1.57,1.01,12
1.56,0.96,12
1.56,1.07,12
1.59,1.06,12
1.6,0.96,12
1.58,1.03,12
1.6,1.08,12
1.61,0.97,12
1.6,0.98,12
1.59,1.07,12
1.61,1.01,12
1.6,0.96,12
1.58,1.06,12
1.59,1.05,12
1.59,0.96,12
1.57,1.02,12
1.58,1.07,12
1.59,0.97,12
1.58,0.98,12
1.58,1.08,12
1.59,1.01,12
1.58,0.96,12
1.57,1.07,12
1.58,1.06,12
1.58,0.96,12
1.57,1.02,12
1.58,1.08,12
1.59,0.97,12
1.58,0.98,12
1.58,1.07,12
1.59,1.0,12
1.58,0.95,12
1.57,1.06,12
1.58,1.05,12
1.59,0.95,12
1.57,1.02,12
1.59,1.07,12
1.6,0.97,12
1.59,0.98,12
1.58,1.08,12
1.59,1.02,12
1.58,0.97,12
1.56,1.08,12
1.57,1.07,12
1.57,0.97,12
1.56,1.04,12
1.57,1.1,12
1.58,1.0,12
1.57,1.01,12
1.57,1.11,12
1.59,1.05,12
1.57,1.0,12
1.56,1.1,12
1.57,1.09,12
1.58,0.99,12
1.56,1.06,12
1.57,1.11,12
1.58,1.01,12
1.57,1.03,12
1.57,1.13,12
1.59,1.06,12
1.58,1.01,12
1.56,1.12,12
1.58,1.11,12
1.57,1.02,12
1.55,1.08,12
1.56,1.14,12
1.57,1.04,12
1.56,1.05,12
1.56,1.15,12
1.57,1.08,12
1.56,1.01,12
1.55,1.1,12
1.56,1.07,12
1.55,0.95,12
1.53,0.98,12
1.53,1.0,12
1.53,0.86,12
1.5,0.84,12
1.5,0.91,12
1.5,0.82,12
1.48,0.74,12
1.46,0.83,12
1.47,0.81,12
1.47,0.7,12
1.46,0.76,12
1.48,0.82,12
1.49,0.72,12
1.47,0.73,12
1.48,0.84,12
1.49,0.78,12
1.48,0.74,12
1.47,0.85,12
1.49,0.86,12
1.49,0.77,12
1.47,0.84,12
1.49,0.9,12
1.5,0.8,12
1.49,0.82,12
1.5,0.91,12
1.51,0.85,12
1.5,0.8,12
1.49,0.91,12
1.5,0.9,12
1.5,0.81,12
1.48,0.88,12
1.5,0.94,12
1.51,0.84,12
1.5,0.85,12
1.5,0.95,12
1.51,0.89,12
1.5,0.84,12
1.49,0.95,12
1.5,0.94,12
1.49,0.85,12
1.48,0.91,12
1.49,0.98,12
1.51,0.88,12
1.49,0.89,12
1.49,0.99,12
1.51,0.93,12
1.49,0.87,12
1.48,0.98,12
1.5,0.97,12
1.51,0.88,12
1.49,0.94,12
1.5,1.0,12
1.51,0.89,12
1.49,0.88,12
1.49,0.97,12
1.5,0.9,12
1.49,0.84,12
1.48,0.94,12
1.49,0.94,12
1.49,0.84,12
1.48,0.9,12
1.5,0.96,12
1.51,0.86,12
1.5,0.87,12
1.5,0.97,12
1.52,0.91,12
1.51,0.86,12
1.5,0.97,12
1.51,0.96,12
1.52,0.87,12
1.5,0.93,12
1.51,0.99,12
1.52,0.89,12
1.51,0.89,12
1.51,0.99,12
1.52,0.93,12
1.51,0.88,12
1.5,0.98,12
1.51,0.98,12
1.51,0.88,12
1.5,0.95,12
1.51,1.01,12
1.53,0.9,12
1.52,0.91,12
1.52,1.01,12
1.53,0.95,12
1.52,0.89,12
1.51,1.0,12
1.52,0.99,12
1.52,0.9,12
1.5,0.96,12
1.52,1.02,12
1.53,0.92,12
1.51,0.93,12
1.51,1.02,12
1.53,0.96,12
1.51,0.9,12
1.5,1.01,12
1.52,1.01,12
1.51,0.91,12
1.5,0.97,12
1.52,1.04,12
1.53,0.93,12
1.52,0.93,12
1.52,1.03,12
1.54,0.96,12
1.53,0.9,12
1.52,1.0,12
1.53,1.0,12
1.53,0.9,12
1.51,0.96,12
1.52,1.02,12
1.53,0.92,12
1.52,0.92,12
1.52,1.02,12
1.54,0.95,12
1.53,0.89,12
1.52,1.0,12
1.53,0.99,12
1.54,0.89,12
1.52,0.95,12
1.54,1.01,12
1.56,0.91,12
1.55,0.91,12
1.54,1.0,12
1.56,0.94,12
1.55,0.88,12
1.53,0.99,12
1.55,0.98,12
1.55,0.88,12
1.54,0.94,12
1.55,1.0,12
1.56,0.89,12
1.55,0.89,12
1.55,0.99,12
1.56,0.93,12
1.55,0.87,12
1.54,0.98,12
1.56,0.97,12
1.56,0.87,12
1.55,0.93,12
1.56,0.99,12
1.57,0.88,12
1.56,0.89,12
1.55,0.99,12
1.57,0.93,12
1.55,0.87,12
1.54,0.97,12
1.55,0.97,12
1.56,0.87,12
1.54,0.93,12
1.55,0.99,12
1.57,0.89,12
1.55,0.89,12
1.55,0.99,12
1.56,0.93,12
1.55,0.86,12
1.54,0.96,12
1.55,0.96,12
1.56,0.86,12
1.54,0.92,12
1.55,0.97,12
1.57,0.86,12
1.55,0.87,12
1.55,0.97,12
1.56,0.9,12
1.55,0.85,12
1.54,0.95,12
1.55,0.94,12
1.56,0.84,12
1.54,0.9,12
1.55,0.95,12
1.57,0.84,12
1.56,0.84,12
1.56,0.94,12
1.58,0.88,12
1.57,0.82,12
1.56,0.93,12
1.57,0.92,12
1.57,0.82,12
1.56,0.88,12
1.57,0.93,12
1.58,0.83,12
1.57,0.83,12
1.57,0.93,12
1.59,0.87,12
1.58,0.8,12
1.57,0.91,12
1.58,0.9,12
1.58,0.8,12
1.57,0.86,12
1.58,0.92,12
1.59,0.81,12
1.57,0.81,12
1.57,0.9,12
1.58,0.84,12
1.57,0.77,12
1.56,0.88,12
1.57,0.87,12
1.58,0.77,12
1.56,0.83,12
1.57,0.89,12
1.59,0.78,12
1.57,0.79,12
1.57,0.88,12
1.58,0.82,12
1.56,0.76,12
1.55,0.86,12
1.56,0.86,12
1.56,0.76,12
1.54,0.82,12
1.55,0.88,12
1.56,0.78,12
1.56,0.78,12
1.55,0.88,12
1.56,0.82,12
1.55,0.75,12
1.54,0.85,12
1.55,0.85,12
1.56,0.75,12
1.55,0.81,12
1.56,0.87,12
1.57,0.76,12
1.56,0.76,12
1.55,0.86,12
1.57,0.8,12
1.56,0.74,12
1.55,0.84,12
1.57,0.83,12
1.57,0.73,12
1.56,0.79,12
1.57,0.85,12
1.58,0.74,12
1.57,0.74,12
1.56,0.84,12
1.57,0.77,12
1.56,0.71,12
1.55,0.81,12
1.56,0.81,12
1.56,0.71,12
1.55,0.77,12
1.56,0.83,12
1.58,0.73,12
1.56,0.73,12
1.56,0.82,12
1.58,0.76,12
1.57,0.7,12
1.56,0.8,12
1.57,0.8,12
1.58,0.7,12
1.57,0.75,12
1.58,0.81,12
1.59,0.7,12
1.57,0.7,12
1.57,0.8,12
1.58,0.75,12
1.58,0.69,12
1.56,0.79,12
1.58,0.79,12
1.58,0.69,12
1.57,0.74,12
1.58,0.8,12
1.59,0.69,12
1.58,0.69,12
1.58,0.79,12
1.59,0.73,12
1.58,0.66,12
1.57,0.77,12
1.58,0.76,12
1.58,0.66,12
1.57,0.72,12
1.58,0.77,12
1.59,0.67,12
1.58,0.66,12
1.58,0.76,12
1.6,0.7,12
1.59,0.64,12
1.58,0.74,12
1.59,0.74,12
1.59,0.64,12
1.58,0.7,12
1.58,0.76,12
1.6,0.66,12
1.59,0.66,12
1.58,0.75,12
1.6,0.69,12
1.59,0.63,12
1.57,0.73,12
1.58,0.73,12
1.59,0.64,12
1.57,0.69,12
1.58,0.75,12
1.6,0.64,12
1.59,0.64,12
1.59,0.74,12
1.6,0.68,12
1.59,0.62,12
1.58,0.72,12
1.59,0.72,12
1.59,0.62,12
1.58,0.67,12
1.59,0.73,12
1.6,0.63,12
1.59,0.63,12
1.59,0.72,12
1.6,0.66,12
1.59,0.6,12
1.58,0.7,12
1.59,0.7,12
1.6,0.6,12
1.58,0.65,12
1.59,0.71,12
1.61,0.61,12
1.59,0.61,12
1.59,0.7,12
1.6,0.64,12
1.59,0.57,12
1.58,0.67,12
1.59,0.67,12
1.59,0.57,12
1.57,0.63,12
1.58,0.69,12
1.6,0.59,12
1.58,0.58,12
1.58,0.68,12
1.59,0.62,12
1.57,0.56,12
1.56,0.66,12
1.57,0.66,12
1.57,0.55,12
1.56,0.6,12
1.57,0.66,12
1.58,0.56,12
1.57,0.56,12
1.56,0.66,12
1.58,0.61,12
1.57,0.54,12
1.56,0.64,12
1.58,0.64,12
1.58,0.53,12
1.57,0.59,12
1.57,0.65,12
1.59,0.54,12
1.58,0.54,12
1.57,0.64,12
1.59,0.58,12
1.58,0.52,12
1.56,0.62,12
1.57,0.62,12
1.57,0.52,12
1.56,0.57,12
1.57,0.63,12
1.58,0.53,12
1.58,0.52,12
1.57,0.62,12
1.59,0.56,12
1.58,0.49,12
1.57,0.59,12
1.58,0.59,12
1.58,0.49,12
1.57,0.54,12
1.58,0.6,12
1.59,0.5,12
1.58,0.49,12
1.58,0.59,12
1.59,0.54,12
1.58,0.47,12
1.57,0.57,12
1.58,0.57,12
1.58,0.47,12
1.57,0.52,12
1.58,0.58,12
1.59,0.48,12
1.58,0.47,12
1.58,0.57,12
1.59,0.51,12
1.58,0.44,12
1.56,0.55,12
1.57,0.55,12
1.58,0.44,12
1.56,0.49,12
1.57,0.56,12
1.58,0.46,12
1.57,0.46,12
1.57,0.56,12
1.58,0.51,12
1.57,0.44,12
1.56,0.54,12
1.57,0.54,12
1.57,0.44,12
1.56,0.49,12
1.57,0.55,12
1.59,0.45,12
1.58,0.44,12
1.57,0.54,12
1.59,0.49,12
1.58,0.42,12
1.56,0.51,12
1.57,0.51,12
1.57,0.41,12
1.55,0.46,12
1.55,0.53,12
1.57,0.43,12
1.56,0.43,12
1.56,0.52,12
1.58,0.47,12
1.57,0.4,12
1.56,0.5,12
1.57,0.5,12
1.57,0.4,12
1.56,0.45,12
1.56,0.52,12
1.57,0.42,12
1.56,0.41,12
1.56,0.51,12
1.57,0.45,12
1.56,0.39,12
1.54,0.48,12
1.55,0.49,12
1.55,0.39,12
1.53,0.44,12
1.53,0.5,12
1.54,0.4,12
1.53,0.4,12
1.53,0.5,12
1.54,0.45,12
1.53,0.39,12
1.52,0.48,12
1.53,0.49,12
1.54,0.39,12
1.52,0.44,12
1.53,0.5,12
1.55,0.4,12
1.53,0.4,12
1.53,0.49,12
1.54,0.44,12
1.54,0.38,12
1.53,0.47,12
1.54,0.48,12
1.54,0.38,12
1.53,0.42,12
1.53,0.49,12
1.55,0.38,12
1.53,0.38,12
1.53,0.48,12
1.54,0.43,12
1.53,0.36,12
1.52,0.45,12
1.52,0.46,12
1.52,0.36,12
1.5,0.41,12
1.51,0.48,12
1.52,0.39,12
1.51,0.38,12
1.5,0.48,12
1.52,0.43,12
1.51,0.37,12
1.49,0.46,12
1.5,0.47,12
1.5,0.37,12
1.49,0.42,12
1.49,0.49,12
1.51,0.39,12
1.5,0.39,12
1.5,0.48,12
1.51,0.43,12
1.51,0.37,12
1.49,0.47,12
1.5,0.47,12
1.5,0.38,12
1.48,0.42,12
1.49,0.49,12
1.5,0.4,12
1.49,0.39,12
1.49,0.49,12
1.5,0.44,12
1.49,0.38,12
1.47,0.47,12
1.48,0.48,12
1.49,0.38,12
1.48,0.43,12
1.48,0.49,12
1.5,0.4,12
1.49,0.39,12
1.49,0.49,12
1.5,0.44,12
1.49,0.37,12
1.48,0.47,12
1.48,0.48,12
1.49,0.38,12
1.47,0.43,12
1.48,0.5,12
1.49,0.41,12
1.48,0.4,12
1.48,0.5,12
1.48,0.45,12
1.47,0.38,12
1.44,0.47,12
1.43,0.48,12
1.4,0.38,12
1.36,0.42,12
1.33,0.48,12
1.32,0.38,12
1.28,0.36,12
1.24,0.44,12
1.22,0.38,12
1.19,0.3,12
1.14,0.38,12
1.13,0.38,12
1.1,0.28,12
1.07,0.32,12
1.04,0.39,12
1.04,0.29,12
1.0,0.28,12
0.98,0.37,12
0.98,0.32,12
0.97,0.25,12
0.94,0.35,12
0.94,0.36,12
0.94,0.27,12
0.92,0.32,12
0.92,0.39,12
0.94,0.3,12
0.93,0.29,12
0.92,0.38,12
0.94,0.33,12
0.93,0.26,12
0.91,0.35,12
0.91,0.36,12
0.91,0.27,12
0.89,0.32,12
