horizontal,vertical,label
1.56,0.3,3
1.53,0.37,3
1.54,0.39,3
1.56,0.31,3
1.55,0.34,3
1.54,0.39,3
1.57,0.34,3
1.56,0.32,3
1.54,0.39,3
1.56,0.37,3
1.57,0.31,3
1.55,0.37,3
1.55,0.39,3
1.57,0.31,3
1.55,0.34,3
1.54,0.4,3
1.57,0.34,3
1.57,0.32,3
1.55,0.39,3
1.57,0.37,3
1.58,0.31,3
1.55,0.37,3
1.55,0.38,3
1.57,0.32,3
1.55,0.34,3
1.54,0.39,3
1.58,0.33,3
1.57,0.31,3
1.55,0.38,3
1.56,0.35,3
1.57,0.3,3
1.53,0.36,3
1.54,0.38,3
1.56,0.31,3
1.54,0.33,3
1.53,0.39,3
1.56,0.33,3
1.55,0.32,3
1.54,0.39,3
1.55,0.36,3
1.57,0.3,3
1.54,0.36,3
1.55,0.37,3
1.57,0.31,3
1.55,0.34,3
1.54,0.39,3
1.57,0.33,3
1.56,0.32,3
1.55,0.38,3
1.56,0.36,3
1.57,0.31,3
1.55,0.37,3
1.56,0.38,3
1.57,0.31,3
1.56,0.33,3
1.55,0.38,3
1.57,0.32,3
1.57,0.31,3
1.55,0.38,3
1.56,0.35,3
1.57,0.29,3
1.54,0.36,3
1.55,0.36,3
1.57,0.29,3
1.56,0.32,3
1.55,0.37,3
1.58,0.31,3
1.57,0.3,3
1.56,0.37,3
1.57,0.35,3
1.58,0.29,3
1.56,0.35,3
1.56,0.36,3
1.58,0.29,3
1.56,0.32,3
1.55,0.37,3
1.58,0.32,3
1.57,0.31,3
1.55,0.38,3
1.57,0.35,3
1.58,0.3,3
1.56,0.36,3
1.56,0.37,3
1.58,0.31,3
1.56,0.34,3
1.55,0.4,3
1.57,0.34,3
1.57,0.33,3
1.55,0.4,3
1.56,0.37,3
1.57,0.31,3
1.54,0.37,3
1.55,0.39,3
1.57,0.32,3
1.55,0.36,3
1.54,0.42,3
1.57,0.36,3
1.56,0.35,3
1.55,0.42,3
1.56,0.38,3
1.57,0.33,3
1.54,0.39,3
1.55,0.4,3
1.57,0.33,3
1.55,0.36,3
1.54,0.41,3
1.57,0.36,3
1.56,0.35,3
1.55,0.42,3
1.56,0.39,3
1.58,0.33,3
1.55,0.4,3
1.55,0.41,3
1.57,0.35,3
1.55,0.38,3
1.54,0.43,3
1.56,0.36,3
1.55,0.35,3
1.53,0.42,3
1.55,0.39,3
1.56,0.33,4
1.53,0.39,4
1.54,0.4,4
1.55,0.33,4
1.54,0.36,4
1.53,0.41,4
1.55,0.34,4
1.54,0.33,4
1.52,0.4,4
1.54,0.37,4
1.55,0.32,4
1.53,0.39,4
1.53,0.4,4
1.55,0.33,4
1.53,0.36,4
1.52,0.41,4
1.54,0.35,4
1.54,0.33,4
1.53,0.4,4
1.54,0.38,4
1.56,0.33,4
1.54,0.39,4
1.54,0.4,4
1.56,0.34,4
1.54,0.37,4
1.53,0.42,4
1.55,0.36,4
1.54,0.34,4
1.53,0.41,4
1.54,0.38,4
1.55,0.33,4
1.52,0.39,4
1.52,0.4,4
