horizontal,vertical,label
1.52,0.57,2
1.51,0.52,2
1.48,0.6,2
1.48,0.61,2
1.48,0.53,2
1.48,0.57,2
1.48,0.63,2
1.51,0.54,2
1.5,0.54,2
1.5,0.62,2
1.5,0.58,2
1.5,0.53,2
1.48,0.61,2
1.48,0.62,2
1.49,0.54,2
1.48,0.58,2
1.48,0.64,2
1.48,0.55,2
1.49,0.55,2
1.48,0.63,2
1.5,0.59,2
1.48,0.53,2
1.48,0.62,2
1.47,0.63,2
1.47,0.55,2
1.47,0.6,2
1.48,0.66,2
1.5,0.57,2
1.5,0.57,2
1.49,0.65,2
1.49,0.61,2
1.47,0.56,2
1.46,0.66,2
1.46,0.66,2
1.45,0.58,2
1.44,0.63,2
1.45,0.68,2
1.47,0.6,2
1.47,0.59,2
1.47,0.68,2
1.47,0.64,2
1.47,0.58,2
1.46,0.67,2
1.48,0.67,2
1.48,0.59,2
1.45,0.63,2
1.45,0.69,2
1.46,0.61,2
1.44,0.61,2
1.44,0.69,2
1.47,0.65,2
1.46,0.59,2
1.44,0.68,2
1.46,0.68,2
1.46,0.59,2
1.45,0.64,2
1.46,0.7,2
1.47,0.61,2
1.45,0.61,2
1.44,0.7,2
1.47,0.65,2
1.45,0.6,2
1.43,0.69,2
1.44,0.69,2
1.45,0.61,2
1.42,0.66,2
1.43,0.71,2
1.45,0.62,2
1.44,0.62,2
1.43,0.7,2
1.43,0.66,2
1.4,0.61,2
1.38,0.69,2
1.39,0.69,2
1.39,0.6,2
1.39,0.65,2
1.41,0.7,2
1.43,0.6,2
1.42,0.6,2
1.41,0.69,2
1.44,0.64,2
1.44,0.59,2
1.42,0.68,2
1.43,0.67,2
1.44,0.59,2
1.42,0.63,2
1.42,0.68,2
1.43,0.59,2
1.42,0.59,2
1.41,0.67,2
1.43,0.63,2
1.42,0.58,2
1.41,0.67,2
1.42,0.67,2
1.42,0.59,2
1.41,0.63,2
1.42,0.68,2
1.43,0.59,2
1.41,0.6,2
1.4,0.68,2
1.41,0.63,2
1.41,0.59,2
1.4,0.68,2
1.42,0.67,2
1.44,0.6,2
1.42,0.65,2
1.42,0.7,2
1.41,0.61,2
1.4,0.61,2
1.39,0.7,2
1.4,0.64,2
1.38,0.59,2
1.37,0.68,2
1.4,0.67,2
1.41,0.58,2
1.43,0.63,2
1.47,0.69,2
1.49,0.6,2
1.46,0.61,2
1.45,0.69,2
1.45,0.64,2
1.43,0.59,2
1.42,0.67,2
1.44,0.67,2
1.46,0.59,2
1.45,0.64,2
1.47,0.69,2
1.46,0.61,2
1.45,0.62,2
1.44,0.7,2
1.44,0.66,2
1.43,0.61,2
1.44,0.7,2
1.44,0.69,2
1.44,0.62,2
1.43,0.67,2
1.42,0.71,2
1.43,0.63,2
1.41,0.64,2
1.4,0.71,2
1.4,0.66,2
1.39,0.61,2
1.38,0.69,2
1.4,0.68,2
1.41,0.58,2
1.41,0.61,2
1.43,0.63,2
1.44,0.51,2
1.42,0.48,2
1.4,0.53,2
1.41,0.44,2
1.39,0.36,2
1.37,0.41,2
1.38,0.38,2
1.37,0.28,2
1.36,0.29,2
1.37,0.31,2
1.38,0.22,2
1.37,0.2,2
1.39,0.25,2
1.41,0.19,2
1.4,0.13,2
1.4,0.2,2
1.4,0.19,2
1.38,0.13,2
1.36,0.2,2
1.34,0.24,2
1.33,0.17,2
1.32,0.19,2
1.33,0.25,2
1.34,0.2,2
1.35,0.17,2
1.35,0.24,2
1.35,0.23,2
1.36,0.17,2
1.35,0.23,2
1.37,0.27,2
1.4,0.2,2
1.4,0.2,2
1.39,0.26,2
1.41,0.19,2
1.39,0.15,2
1.34,0.21,2
1.34,0.19,2
1.34,0.13,2
1.32,0.18,2
1.34,0.21,2
1.37,0.15,2
1.38,0.15,2
1.38,0.19,2
1.38,0.13,2
1.38,0.09,2
1.37,0.14,2
1.37,0.12,2
1.36,0.08,2
1.35,0.13,2
1.33,0.15,2
1.35,0.11,2
1.36,0.12,2
1.36,0.15,2
1.37,0.09,2
1.38,0.06,2
1.38,0.11,2
1.38,0.1,2
1.39,0.07,2
1.38,0.13,2
1.39,0.16,2
1.4,0.11,2
1.38,0.12,2
1.37,0.15,2
1.38,0.09,2
1.36,0.06,2
1.33,0.1,2
1.35,0.08,2
1.37,0.05,2
1.36,0.1,2
1.37,0.11,2
1.37,0.08,2
1.36,0.09,2
1.34,0.11,2
1.36,0.06,2
1.36,0.05,2
1.37,0.08,2
1.38,0.05,2
1.38,0.03,2
1.37,0.06,2
1.38,0.06,2
1.39,0.04,2
1.38,0.04,2
1.38,0.04,2
1.39,0.01,2
1.39,0.01,2
1.38,0.01,2
1.39,0.01,2
1.39,0.01,2
1.38,0.02,2
1.37,0.02,2
1.39,0.02,2
1.39,0.02,2
1.37,0.02,2
1.39,0.0,2
1.39,0.0,2
1.38,0.0,2
1.39,0.0,2
1.4,0.0,2
1.39,0.01,2
1.4,0.01,2
1.39,0.01,2
1.39,0.01,2
1.4,0.01,2
1.42,0.0,2
1.44,0.0,2
1.44,0.0,2
1.46,0.0,2
1.46,0.0,2
1.43,0.01,2
1.43,0.01,2
1.45,0.01,2
1.44,0.01,2
1.44,0.01,2
1.46,0.0,2
1.47,0.0,2
1.47,0.01,2
1.47,0.01,2
1.47,0.01,2
1.46,0.03,2
1.45,0.03,2
1.46,0.03,2
1.45,0.05,2
1.44,0.06,2
1.46,0.03,2
1.45,0.03,2
1.45,0.07,2
1.45,0.08,2
1.46,0.07,2
1.44,0.15,2
1.45,0.21,2
1.46,0.18,2
1.46,0.26,2
1.44,0.37,2
1.44,0.39,2
1.42,0.44,2
1.4,0.61,2
1.38,0.68,2
1.38,0.69,2
1.37,0.82,2
1.36,0.92,2
1.35,0.91,2
1.33,0.99,2
1.31,1.12,2
1.31,1.12,2
1.3,1.15,2
1.28,1.27,2
1.3,1.29,2
1.3,1.26,2
1.29,1.34,2
1.28,1.38,2
1.29,1.32,2
1.27,1.34,2
1.27,1.42,2
1.27,1.37,2
1.28,1.35,2
1.26,1.43,2
1.28,1.41,2
1.29,1.35,2
1.28,1.4,2
1.29,1.43,2
1.3,1.35,2
1.29,1.38,2
1.29,1.45,2
1.31,1.4,2
1.31,1.37,2
1.31,1.45,2
1.33,1.44,2
1.35,1.37,2
1.32,1.43,2
1.32,1.45,2
1.34,1.37,2
1.32,1.39,2
1.31,1.46,2
1.33,1.4,2
1.32,1.37,2
1.31,1.45,2
1.33,1.42,2
1.34,1.35,2
1.32,1.4,2
1.34,1.43,2
1.35,1.34,2
1.35,1.35,2
1.33,1.42,2
1.35,1.36,2
1.33,1.32,2
1.31,1.4,2
1.31,1.38,2
1.34,1.31,2
1.32,1.37,2
1.33,1.39,2
1.33,1.31,2
1.33,1.33,2
1.3,1.4,2
1.34,1.33,2
1.34,1.3,2
1.34,1.39,2
1.34,1.36,2
1.36,1.29,2
1.32,1.35,2
1.32,1.38,2
1.34,1.29,2
1.33,1.31,2
1.33,1.38,2
1.35,1.32,2
1.36,1.29,2
1.35,1.37,2
1.37,1.34,2
1.4,1.28,2
1.4,1.33,2
1.38,1.36,2
1.38,1.28,2
1.37,1.3,2
1.35,1.37,2
1.34,1.3,2
1.35,1.27,2
1.34,1.35,2
1.33,1.33,2
1.34,1.26,2
1.33,1.33,2
1.33,1.36,2
1.34,1.27,2
1.34,1.28,2
1.34,1.34,2
1.34,1.28,2
1.35,1.25,2
1.33,1.33,2
1.35,1.31,2
1.35,1.24,2
1.35,1.31,2
1.34,1.33,2
1.36,1.24,2
1.34,1.26,2
1.33,1.32,2
1.35,1.25,2
1.35,1.23,2
1.34,1.31,2
1.35,1.28,2
1.35,1.22,2
1.34,1.28,2
1.34,1.3,2
1.35,1.21,2
1.35,1.23,2
1.36,1.3,2
1.38,1.23,2
1.37,1.2,2
1.37,1.28,2
1.37,1.25,2
1.37,1.18,2
1.35,1.24,2
1.35,1.26,2
1.36,1.18,2
1.36,1.2,2
1.35,1.26,2
1.38,1.19,2
1.37,1.16,2
1.36,1.23,2
1.37,1.2,2
1.37,1.12,2
1.35,1.17,2
1.37,1.17,2
1.38,1.06,2
1.37,1.06,2
1.37,1.09,2
1.39,0.97,2
1.39,0.89,2
1.38,0.92,2
1.39,0.85,2
1.39,0.75,2
1.37,0.79,2
1.37,0.81,2
1.36,0.73,2
1.34,0.77,2
1.33,0.86,2
1.34,0.82,2
1.33,0.83,2
1.33,0.94,2
1.35,0.94,2
1.36,0.91,2
1.34,0.99,2
1.34,1.03,2
1.35,0.97,2
1.34,1.01,2
1.34,1.09,2
1.35,1.04,2
1.35,1.03,2
1.35,1.12,2
1.36,1.1,2
1.36,1.04,2
1.35,1.12,2
1.36,1.14,2
1.37,1.07,2
1.36,1.11,2
1.36,1.18,2
1.38,1.11,2
1.37,1.1,2
1.37,1.18,2
1.38,1.16,2
1.4,1.1,2
1.37,1.18,2
1.37,1.2,2
1.38,1.12,2
1.37,1.15,2
1.35,1.21,2
1.38,1.14,2
1.38,1.13,2
1.37,1.21,2
1.38,1.18,2
1.39,1.12,2
1.38,1.19,2
1.38,1.21,2
1.39,1.13,2
1.39,1.16,2
1.38,1.22,2
1.4,1.15,2
1.4,1.13,2
1.39,1.21,2
1.41,1.18,2
1.42,1.12,2
1.4,1.19,2
1.41,1.21,2
1.41,1.13,2
1.41,1.16,2
1.4,1.22,2
1.42,1.15,2
1.42,1.13,2
1.41,1.21,2
1.41,1.18,2
1.42,1.12,2
1.4,1.19,2
1.41,1.21,2
1.42,1.13,2
1.41,1.16,2
1.4,1.22,2
1.42,1.15,2
1.41,1.13,2
1.41,1.21,2
1.43,1.18,2
1.45,1.12,2
1.43,1.19,2
1.43,1.21,2
1.44,1.12,2
1.43,1.16,2
1.42,1.22,2
1.43,1.15,2
1.43,1.14,2
1.42,1.22,2
1.44,1.19,2
1.47,1.13,2
1.47,1.2,2
1.47,1.21,2
1.48,1.13,2
1.45,1.16,2
1.43,1.22,2
1.44,1.16,2
1.43,1.14,2
1.44,1.22,2
1.46,1.19,2
1.48,1.12,2
1.46,1.2,2
1.47,1.21,2
1.49,1.12,2
1.48,1.16,2
1.46,1.22,2
1.49,1.15,2
1.49,1.13,2
1.46,1.21,2
1.49,1.18,2
1.49,1.11,2
1.47,1.18,2
1.46,1.19,2
1.47,1.11,2
1.43,1.15,2
1.43,1.21,2
1.44,1.14,2
1.42,1.13,2
1.41,1.21,2
1.44,1.18,2
1.45,1.12,2
1.46,1.19,2
1.47,1.2,2
1.48,1.12,2
1.47,1.15,2
1.47,1.22,2
1.46,1.14,2
1.44,1.12,2
1.46,1.21,2
1.47,1.17,2
1.45,1.11,2
1.42,1.18,2
1.44,1.19,2
1.43,1.1,2
1.42,1.14,2
1.42,1.21,2
1.45,1.13,2
1.43,1.12,2
1.41,1.21,2
1.42,1.17,2
1.43,1.1,2
1.39,1.18,2
1.4,1.19,2
1.39,1.1,2
1.38,1.14,2
1.37,1.2,2
1.39,1.12,2
1.39,1.1,2
1.37,1.19,2
1.35,1.15,2
1.36,1.09,2
1.34,1.17,2
1.34,1.18,2
1.35,1.09,2
1.38,1.13,2
1.38,1.2,2
1.39,1.11,2
1.4,1.1,2
1.39,1.19,2
1.39,1.15,2
1.4,1.09,2
1.38,1.18,2
1.38,1.19,2
1.4,1.1,2
1.4,1.14,2
1.39,1.2,2
1.44,1.11,2
1.42,1.1,2
1.43,1.19,2
1.41,1.15,2
1.4,1.08,2
1.33,1.16,2
1.33,1.17,2
1.34,1.09,2
1.33,1.12,2
1.34,1.19,2
1.4,1.11,2
1.42,1.1,2
1.42,1.19,2
1.41,1.15,2
1.41,1.08,2
1.39,1.16,2
1.4,1.16,2
1.42,1.07,2
1.43,1.11,2
1.43,1.17,2
1.45,1.09,2
1.46,1.07,2
1.43,1.14,2
1.45,1.09,2
1.5,1.01,2
1.47,1.04,2
1.44,1.01,2
1.49,0.89,2
1.51,0.91,2
1.44,0.94,2
1.51,0.87,2
1.58,0.86,2
1.59,0.96,2
1.59,0.91,2
1.67,0.87,2
1.57,0.91,2
1.57,0.9,2
1.57,0.82,2
1.53,0.85,2
1.49,0.92,2
1.57,0.87,2
1.52,0.87,2
1.55,0.97,2
1.64,0.94,2
1.66,0.88,2
1.54,0.95,2
1.56,0.98,2
1.49,0.85,2
1.4,0.91,2
1.45,1.01,2
1.52,0.96,2
1.56,0.94,2
1.62,1.07,2
1.68,1.03,2
1.63,0.97,2
1.62,1.04,2
1.62,1.09,2
1.57,1.0,2
1.52,1.06,2
1.56,1.12,2
1.6,1.06,2
1.53,1.04,2
1.54,1.14,2
1.62,1.13,2
1.59,1.05,2
1.52,1.13,2
1.51,1.13,2
1.55,1.05,2
1.56,1.06,2
1.54,1.13,2
1.61,1.05,2
1.69,1.07,2
1.65,1.17,2
1.57,1.13,2
1.62,1.08,2
1.64,1.17,2
1.65,1.17,2
1.61,1.04,2
1.67,1.1,2
1.64,1.16,2
1.64,1.1,2
1.62,1.09,2
1.68,1.21,2
1.67,1.16,2
1.63,1.1,2
1.6,1.15,2
1.59,1.17,2
1.61,1.08,2
1.63,1.13,2
1.68,1.18,2
1.69,1.13,2
1.66,1.09,2
1.63,1.19,2
1.6,1.13,2
1.61,1.05,2
1.56,1.08,2
1.61,1.06,2
1.56,0.94,2
1.58,0.91,2
1.55,0.91,2
1.57,0.77,2
1.58,0.72,2
1.64,0.75,2
1.66,0.67,2
1.69,0.6,2
1.68,0.64,2
1.66,0.65,2
1.65,0.57,2
1.58,0.61,2
1.53,0.67,2
1.53,0.61,2
1.53,0.61,2
1.53,0.69,2
1.6,0.65,2
1.62,0.63,2
1.61,0.73,2
1.62,0.75,2
1.65,0.68,2
1.68,0.75,2
1.7,0.78,2
1.7,0.72,2
1.68,0.72,2
1.64,0.81,2
1.58,0.76,2
1.64,0.74,2
1.72,0.82,2
1.72,0.83,2
1.76,0.78,2
1.75,0.84,2
1.68,0.89,2
1.71,0.8,2
1.74,0.82,2
1.71,0.89,2
1.77,0.86,2
1.83,0.81,2
1.77,0.9,2
1.76,0.88,2
1.78,0.81,2
1.75,0.82,2
1.7,0.86,2
1.71,0.79,2
1.71,0.8,2
1.68,0.89,2
1.68,0.88,2
1.72,0.86,2
1.73,0.93,2
1.73,0.95,2
1.79,0.87,2
1.76,0.89,2
1.78,0.93,2
1.77,0.88,2
1.77,0.87,2
1.76,0.94,2
1.79,0.91,2
1.75,0.87,2
1.79,0.91,2
1.79,0.89,2
1.81,0.83,2
1.79,0.86,2
1.82,0.9,2
1.82,0.86,2
1.85,0.87,2
1.79,0.94,2
1.82,0.91,2
1.79,0.87,2
1.77,0.93,2
1.77,0.93,2
1.82,0.86,2
1.82,0.87,2
1.84,0.92,2
1.86,0.85,2
1.86,0.85,2
1.83,0.92,2
1.82,0.89,2
1.82,0.84,2
1.79,0.9,2
1.79,0.9,2
1.8,0.83,2
1.79,0.87,2
1.81,0.91,2
1.83,0.83,2
1.85,0.83,2
1.86,0.88,2
1.89,0.83,2
1.89,0.79,2
1.86,0.86,2
1.87,0.86,2
1.88,0.8,2
1.86,0.85,2
1.87,0.9,2
1.91,0.83,2
1.9,0.83,2
1.87,0.9,2
1.87,0.86,2
1.87,0.82,2
1.86,0.88,2
1.88,0.88,2
1.9,0.81,2
1.89,0.86,2
1.88,0.9,2
1.88,0.82,2
1.87,0.83,2
1.87,0.9,2
1.89,0.85,2
1.9,0.81,2
1.89,0.88,2
1.9,0.88,2
1.92,0.8,2
1.9,0.85,2
1.9,0.89,2
1.91,0.81,2
1.89,0.82,2
1.87,0.88,2
1.89,0.84,2
1.88,0.8,2
1.87,0.88,2
1.88,0.88,2
1.9,0.81,2
1.89,0.85,2
1.9,0.89,2
1.91,0.81,2
1.9,0.82,2
1.9,0.88,2
1.91,0.83,2
1.91,0.79,2
1.9,0.87,2
1.92,0.86,2
1.92,0.79,2
1.91,0.84,2
1.91,0.88,2
1.92,0.8,2
1.92,0.81,2
1.91,0.88,2
1.92,0.83,2
1.92,0.79,2
1.92,0.87,2
1.92,0.86,2
1.93,0.79,2
1.91,0.84,2
1.91,0.88,2
1.92,0.8,2
1.9,0.81,2
1.9,0.88,2
1.92,0.83,2
1.92,0.79,2
1.92,0.87,2
1.92,0.86,2
1.93,0.79,2
1.93,0.84,2
1.93,0.88,2
1.93,0.8,2
1.93,0.81,2
1.92,0.89,2
1.92,0.83,2
1.92,0.79,2
1.92,0.87,2
1.93,0.86,2
1.94,0.79,2
1.93,0.84,2
1.94,0.87,2
1.94,0.79,2
1.93,0.8,2
1.92,0.88,2
1.93,0.83,2
1.93,0.79,2
1.93,0.87,2
1.94,0.86,2
1.95,0.79,2
1.94,0.84,2
1.94,0.88,2
1.94,0.8,2
1.94,0.81,2
1.92,0.89,2
1.93,0.84,2
1.92,0.8,2
1.92,0.88,2
1.92,0.87,2
1.93,0.8,2
1.92,0.85,2
1.94,0.88,2
1.94,0.8,2
1.94,0.81,2
1.93,0.89,2
1.94,0.84,2
1.93,0.8,2
1.93,0.89,2
1.94,0.88,2
1.95,0.8,2
1.94,0.85,2
1.94,0.89,2
1.94,0.8,2
1.92,0.81,2
1.91,0.88,2
1.92,0.83,2
1.91,0.8,2
1.91,0.88,2
1.92,0.87,2
1.93,0.8,2
1.93,0.86,2
1.92,0.89,2
1.92,0.81,2
1.91,0.82,2
1.9,0.89,2
1.91,0.84,2
1.92,0.8,2
1.92,0.88,2
1.94,0.87,2
1.94,0.8,2
1.92,0.85,2
1.92,0.89,2
1.92,0.81,2
1.9,0.82,2
1.88,0.9,2
1.9,0.85,2
1.9,0.81,2
1.9,0.89,2
1.9,0.88,2
1.92,0.81,2
1.9,0.87,2
1.9,0.91,2
1.9,0.84,2
1.89,0.85,2
1.88,0.93,2
1.89,0.88,2
1.87,0.84,2
1.85,0.92,2
1.87,0.91,2
1.88,0.84,2
1.87,0.9,2
1.88,0.94,2
1.9,0.86,2
1.89,0.87,2
1.87,0.95,2
1.88,0.9,2
1.88,0.85,2
1.87,0.94,2
1.88,0.93,2
1.89,0.85,2
1.88,0.91,2
1.87,0.94,2
1.88,0.86,2
1.86,0.87,2
1.83,0.95,2
1.84,0.89,2
1.84,0.86,2
1.82,0.95,2
1.83,0.94,2
1.84,0.87,2
1.82,0.93,2
1.82,0.97,2
1.83,0.89,2
1.84,0.9,2
1.84,0.98,2
1.87,0.92,2
1.85,0.89,2
1.84,0.98,2
1.84,0.96,2
1.83,0.9,2
1.8,0.96,2
1.81,0.99,2
1.82,0.91,2
1.8,0.92,2
1.8,0.99,2
1.83,0.93,2
1.83,0.9,2
1.82,0.98,2
1.81,0.97,2
1.82,0.9,2
1.79,0.95,2
1.79,0.98,2
1.8,0.9,2
1.79,0.91,2
1.77,0.99,2
1.79,0.93,2
1.79,0.9,2
1.77,0.98,2
1.78,0.97,2
1.8,0.91,2
1.78,0.97,2
1.77,1.0,2
1.77,0.92,2
1.74,0.94,2
1.72,1.02,2
1.74,0.96,2
1.73,0.93,2
1.72,1.01,2
1.74,1.0,2
1.74,0.93,2
1.73,0.98,2
1.73,1.02,2
1.75,0.94,2
1.73,0.95,2
1.73,1.03,2
1.75,0.97,2
1.75,0.94,2
1.74,1.02,2
1.74,1.0,2
1.74,0.94,2
1.71,0.99,2
1.71,1.02,2
1.72,0.94,2
1.71,0.96,2
1.7,1.03,2
1.71,0.97,2
1.71,0.94,2
1.7,1.03,2
1.71,1.01,2
1.7,0.94,2
1.69,1.0,2
1.69,1.03,2
1.69,0.95,2
1.68,0.96,2
1.68,1.04,2
1.68,0.98,2
1.67,0.95,2
1.66,1.03,2
1.66,1.01,2
1.67,0.94,2
1.66,1.0,2
1.66,1.02,2
1.67,0.94,2
1.67,0.95,2
1.67,1.02,2
1.69,0.96,2
1.69,0.93,2
1.67,1.02,2
1.66,1.0,2
1.66,0.93,2
1.63,0.99,2
1.64,1.02,2
1.64,0.93,2
1.63,0.95,2
1.61,1.02,2
1.63,0.96,2
1.62,0.93,2
1.6,1.02,2
1.61,1.0,2
1.62,0.93,2
1.59,0.99,2
1.6,1.01,2
1.61,0.93,2
1.6,0.95,2
1.59,1.02,2
1.62,0.96,2
1.61,0.92,2
1.6,1.0,2
1.61,0.98,2
1.62,0.91,2
1.6,0.98,2
1.6,1.01,2
1.59,0.92,2
1.57,0.94,2
1.56,1.02,2
1.57,0.96,2
1.57,0.93,2
1.58,1.01,2
1.59,1.0,2
1.6,0.92,2
1.58,0.98,2
1.57,1.01,2
1.56,0.93,2
1.55,0.95,2
1.55,1.02,2
1.57,0.95,2
1.56,0.92,2
1.56,1.0,2
1.57,0.98,2
1.59,0.9,2
1.56,0.96,2
1.57,0.99,2
1.58,0.9,2
1.57,0.92,2
1.55,0.99,2
1.56,0.92,2
1.54,0.89,2
1.53,0.98,2
1.53,0.96,2
1.54,0.89,2
1.54,0.95,2
1.55,0.98,2
1.56,0.89,2
1.55,0.91,2
1.54,0.98,2
1.55,0.92,2
1.54,0.89,2
1.53,0.98,2
1.54,0.96,2
1.55,0.88,2
1.53,0.94,2
1.54,0.96,2
1.55,0.88,2
1.52,0.9,2
1.51,0.97,2
1.53,0.91,2
1.52,0.88,2
1.51,0.96,2
1.52,0.94,2
1.53,0.86,2
1.51,0.92,2
1.51,0.94,2
1.53,0.85,2
1.52,0.87,2
1.52,0.94,2
1.53,0.88,2
1.52,0.85,2
1.51,0.94,2
1.52,0.92,2
1.53,0.84,2
1.52,0.9,2
1.53,0.92,2
1.54,0.84,2
1.55,0.85,2
1.53,0.92,2
1.55,0.85,2
1.53,0.82,2
1.52,0.9,2
1.51,0.88,2
1.53,0.82,2
1.49,0.88,2
1.51,0.92,2
1.52,0.83,2
1.51,0.85,2
1.49,0.92,2
1.51,0.85,2
1.51,0.82,2
1.49,0.9,2
1.5,0.88,2
1.52,0.8,2
1.51,0.86,2
1.49,0.89,2
1.52,0.8,2
1.51,0.82,2
1.49,0.89,2
1.52,0.83,2
1.53,0.8,2
1.51,0.89,2
1.51,0.86,2
1.51,0.79,2
1.49,0.84,2
1.48,0.87,2
1.48,0.79,2
1.47,0.81,2
1.46,0.88,2
1.47,0.82,2
1.47,0.79,2
1.47,0.88,2
1.48,0.85,2
1.5,0.78,2
1.49,0.84,2
1.5,0.86,2
1.5,0.77,2
1.49,0.79,2
1.48,0.87,2
1.49,0.81,2
1.48,0.78,2
1.49,0.87,2
1.49,0.85,2
1.48,0.77,2
1.47,0.83,2
