horizontal,vertical,label,movement_type
1.47,0.83,13,P
1.45,0.84,13,P
1.45,0.93,13,P
1.46,0.86,13,P
1.44,0.82,13,P
1.44,0.91,13,P
1.45,0.9,13,P
1.45,0.81,13,P
1.44,0.88,13,P
1.46,0.92,13,P
1.46,0.83,13,P
1.45,0.84,13,P
1.45,0.93,13,P
1.46,0.86,13,P
1.45,0.82,13,P
1.44,0.91,13,P
1.45,0.89,13,P
1.44,0.79,13,P
1.42,0.82,13,P
1.42,0.84,13,P
1.41,0.7,13,P
1.39,0.68,13,P
1.37,0.72,13,P
1.37,0.62,13,P
1.36,0.53,13,P
1.34,0.59,13,P
1.35,0.55,13,P
1.35,0.44,13,P
1.33,0.49,13,P
1.34,0.53,13,P
1.34,0.44,13,P
1.33,0.46,13,P
1.33,0.54,13,P
1.34,0.49,13,P
1.33,0.45,13,P
1.33,0.55,13,P
1.34,0.54,13,P
1.34,0.47,13,P
1.33,0.54,13,P
1.35,0.59,13,P
1.35,0.5,13,P
1.34,0.53,13,P
1.35,0.62,13,P
1.36,0.56,13,P
1.35,0.52,13,P
1.35,0.63,13,P
1.36,0.61,13,P
1.37,0.53,13,P
1.36,0.6,13,P
1.37,0.64,13,P
1.37,0.55,13,P
1.36,0.56,13,P
1.36,0.65,13,P
1.37,0.59,13,P
1.35,0.55,13,P
1.36,0.65,13,P
1.37,0.63,13,P
1.37,0.55,13,P
1.36,0.61,13,P
1.37,0.66,13,P
1.37,0.56,13,P
1.36,0.58,13,P
1.36,0.66,13,P
1.37,0.6,13,P
1.35,0.56,13,P
1.35,0.65,13,P
1.36,0.64,13,P
1.36,0.55,13,P
1.35,0.62,13,P
1.37,0.66,13,P
1.38,0.56,13,P
1.37,0.58,13,P
1.37,0.66,13,P
1.38,0.6,13,P
1.37,0.56,13,P
1.37,0.66,13,P
1.38,0.65,13,P
1.38,0.57,13,P
1.37,0.63,13,P
1.38,0.67,13,P
1.38,0.58,13,P
1.37,0.59,13,P
1.37,0.67,13,P
1.39,0.6,13,P
1.38,0.56,13,P
1.38,0.66,13,P
1.39,0.64,13,P
1.39,0.54,13,P
1.38,0.6,13,P
1.39,0.64,13,P
1.39,0.54,13,P
1.39,0.55,13,P
1.4,0.64,13,P
1.42,0.58,13,P
1.4,0.54,13,P
1.4,0.63,13,P
1.41,0.62,13,P
1.41,0.53,13,P
1.39,0.6,13,P
1.4,0.65,13,P
1.4,0.55,13,P
1.4,0.57,13,P
1.4,0.66,13,P
1.41,0.59,13,P
1.41,0.55,13,P
1.41,0.65,13,P
1.41,0.63,13,P
1.41,0.55,13,P
1.4,0.62,13,P
1.41,0.66,13,P
1.42,0.56,13,P
1.41,0.58,13,P
1.42,0.67,13,P
1.43,0.6,13,P
1.42,0.55,13,P
1.42,0.65,13,P
1.42,0.63,13,P
1.42,0.55,13,P
1.4,0.61,13,P
1.41,0.65,13,P
1.41,0.55,13,P
1.39,0.57,13,P
1.39,0.65,13,P
1.4,0.58,13,P
1.38,0.54,13,P
1.39,0.64,13,P
1.4,0.63,13,P
1.4,0.54,13,P
1.39,0.61,13,P
1.41,0.65,13,P
1.41,0.55,13,P
1.4,0.56,13,P
1.4,0.65,13,P
1.42,0.58,13,P
1.41,0.54,13,P
1.4,0.64,13,P
1.41,0.63,13,P
1.41,0.54,13,P
1.4,0.61,13,P
1.41,0.65,13,P
1.41,0.55,13,P
1.4,0.57,13,P
1.41,0.65,13,P
1.41,0.59,13,P
1.41,0.55,13,P
1.4,0.65,13,P
1.42,0.63,13,P
1.42,0.55,13,P
1.41,0.61,13,P
1.42,0.65,13,P
1.42,0.55,13,P
1.41,0.57,13,P
1.4,0.65,13,P
1.41,0.58,13,P
1.4,0.55,13,P
1.4,0.65,13,P
1.41,0.64,13,P
1.41,0.56,13,P
1.4,0.63,13,P
1.41,0.67,13,P
1.41,0.58,13,P
1.4,0.6,13,P
1.4,0.68,13,P
1.41,0.61,13,P
1.41,0.57,13,P
1.41,0.66,13,P
1.42,0.64,13,P
1.42,0.55,13,P
1.4,0.62,13,P
1.41,0.65,13,P
1.41,0.56,13,P
1.41,0.57,13,P
1.41,0.66,13,P
1.43,0.59,13,P
1.42,0.56,13,P
1.42,0.66,13,P
1.43,0.64,13,P
1.44,0.55,13,P
1.42,0.62,13,P
1.44,0.65,13,P
1.43,0.55,13,P
1.42,0.57,13,P
1.41,0.65,13,P
1.43,0.58,13,P
1.41,0.55,13,P
1.42,0.65,13,P
1.43,0.64,13,P
1.43,0.56,13,P
1.41,0.63,13,P
1.42,0.67,13,P
1.43,0.57,13,P
1.42,0.59,13,P
1.42,0.67,13,P
1.43,0.6,13,P
1.42,0.57,13,P
1.42,0.67,13,P
1.43,0.65,13,P
1.43,0.57,13,P
1.42,0.64,13,P
1.43,0.68,13,P
1.44,0.58,13,P
1.44,0.6,13,P
1.44,0.68,13,P
1.45,0.62,13,P
1.45,0.59,13,P
1.45,0.69,13,P
1.46,0.67,13,P
1.46,0.58,13,P
1.45,0.65,13,P
1.45,0.69,13,P
1.45,0.59,13,P
1.44,0.61,13,P
1.44,0.7,13,P
1.45,0.63,13,P
1.44,0.59,13,P
1.43,0.69,13,P
1.44,0.68,13,P
1.44,0.6,13,P
1.43,0.68,13,P
1.45,0.71,13,P
1.45,0.62,13,P
1.45,0.65,13,P
1.45,0.73,13,P
1.45,0.66,13,P
1.44,0.63,13,P
1.44,0.73,13,P
1.45,0.71,13,P
1.45,0.62,13,P
1.44,0.7,13,P
1.45,0.73,13,P
1.45,0.64,13,P
1.44,0.66,13,P
1.44,0.75,13,P
1.46,0.68,13,P
1.45,0.64,13,P
1.45,0.74,13,P
1.45,0.73,13,P
1.45,0.64,13,P
1.44,0.72,13,P
1.45,0.75,13,P
1.46,0.65,13,P
1.46,0.67,13,P
1.46,0.74,13,P
1.48,0.65,13,P
1.47,0.61,13,P
1.46,0.7,13,P
1.48,0.67,13,P
1.48,0.58,13,P
1.46,0.65,13,P
1.47,0.65,13,P
1.47,0.53,13,P
1.47,0.54,13,P
1.47,0.6,13,P
1.49,0.52,13,P
1.48,0.46,13,P
1.48,0.55,13,P
1.48,0.52,13,P
1.49,0.42,13,P
1.48,0.47,13,P
1.5,0.51,13,P
1.52,0.38,13,P
1.51,0.38,13,P
1.52,0.44,13,P
1.54,0.35,13,P
1.53,0.29,13,P
1.52,0.39,13,P
1.53,0.35,13,P
1.53,0.26,13,P
1.51,0.33,13,P
1.52,0.35,13,P
1.53,0.26,13,P
1.51,0.28,13,P
1.51,0.35,13,P
1.52,0.27,13,P
1.51,0.24,13,P
1.51,0.32,13,P
1.51,0.28,13,P
1.51,0.21,13,P
1.49,0.27,13,P
1.5,0.29,13,P
1.49,0.21,13,P
1.49,0.23,13,P
1.48,0.29,13,P
1.5,0.19,13,P
1.49,0.17,13,P
1.48,0.24,13,P
1.48,0.21,13,P
1.49,0.15,13,P
1.46,0.22,13,P
1.48,0.24,13,P
1.48,0.17,13,P
1.49,0.18,13,P
1.48,0.22,13,P
1.5,0.15,13,P
1.48,0.12,13,P
1.48,0.17,13,P
1.49,0.15,13,P
1.49,0.11,13,P
1.48,0.17,13,P
1.49,0.2,13,P
1.49,0.15,13,P
1.49,0.17,13,P
1.49,0.21,13,P
1.51,0.13,13,P
1.5,0.1,13,P
1.49,0.15,13,P
1.5,0.13,13,P
1.5,0.09,13,P
1.49,0.16,13,P
1.5,0.18,13,P
1.51,0.13,13,P
1.5,0.15,13,P
1.5,0.19,13,P
1.52,0.12,13,P
1.52,0.09,13,P
1.51,0.14,13,P
1.52,0.12,13,P
1.51,0.08,13,P
1.49,0.15,13,P
1.51,0.17,13,P
1.51,0.12,13,P
1.51,0.15,13,P
1.51,0.19,13,P
1.52,0.12,13,P
1.51,0.09,13,P
1.51,0.14,13,P
1.52,0.12,13,P
1.53,0.08,13,P
1.52,0.16,13,P
1.53,0.19,13,P
1.53,0.14,13,P
1.52,0.17,13,P
1.53,0.22,13,P
1.54,0.15,13,P
1.52,0.13,13,P
1.52,0.19,13,P
1.53,0.17,13,P
1.53,0.12,13,P
1.52,0.2,13,P
1.54,0.24,13,P
1.54,0.18,13,P
1.53,0.21,13,P
1.53,0.26,13,P
1.54,0.2,13,P
1.53,0.17,13,P
1.53,0.25,13,P
1.54,0.23,13,P
1.54,0.17,13,P
1.53,0.26,13,P
1.54,0.31,13,P
1.54,0.24,13,P
1.53,0.3,13,P
1.53,0.39,13,P
1.54,0.34,13,P
1.53,0.34,13,P
1.53,0.46,13,P
1.55,0.47,13,P
1.55,0.42,13,P
1.53,0.54,13,P
1.54,0.61,13,P
1.54,0.55,13,P
1.53,0.62,13,P
1.53,0.74,13,P
1.54,0.69,13,P
1.53,0.69,13,P
1.53,0.82,13,P
1.53,0.82,13,P
1.53,0.76,13,P
1.52,0.85,13,P
1.53,0.9,13,P
1.53,0.82,13,P
1.52,0.86,13,P
1.52,0.95,13,P
1.54,0.9,13,P
1.52,0.88,13,P
1.52,1.0,13,P
1.53,0.99,13,P
1.53,0.91,13,P
1.51,1.0,13,P
1.52,1.03,13,P
1.52,0.94,13,P
1.52,0.97,13,P
1.52,1.05,13,P
1.54,0.98,13,P
1.52,0.95,13,P
1.52,1.05,13,P
1.52,1.03,13,P
1.53,0.95,13,P
1.52,1.03,13,P
1.52,1.07,13,P
1.53,0.98,13,P
1.52,1.02,13,P
1.51,1.1,13,P
1.52,1.03,13,P
1.52,1.01,13,P
1.51,1.1,13,P
1.52,1.07,13,P
1.52,0.99,13,P
1.51,1.07,13,P
1.52,1.1,13,P
1.52,1.0,13,P
1.52,1.04,13,P
1.52,1.12,13,P
1.53,1.04,13,P
1.52,1.01,13,P
1.52,1.11,13,P
1.52,1.08,13,P
1.52,1.0,13,P
1.51,1.08,13,P
1.51,1.1,13,P
1.51,1.0,13,P
1.51,1.03,13,P
1.5,1.11,13,P
1.51,1.04,13,P
1.51,1.02,13,P
1.52,1.13,13,P
1.54,1.12,13,P
1.56,1.07,13,P
1.56,1.18,13,P
1.58,1.25,13,P
1.59,1.18,13,P
1.59,1.25,13,P
1.59,1.35,13,P
1.61,1.3,13,P
1.59,1.29,13,P
1.6,1.4,13,P
1.6,1.38,13,P
1.6,1.31,13,P
1.58,1.39,13,P
1.6,1.42,13,P
1.59,1.32,13,P
1.59,1.34,13,P
1.59,1.42,13,P
1.61,1.34,13,P
1.59,1.31,13,P
1.59,1.4,13,P
1.6,1.37,13,P
1.59,1.29,13,P
1.57,1.37,13,P
1.58,1.39,13,P
1.58,1.29,13,P
1.57,1.31,13,P
1.57,1.39,13,P
1.59,1.31,13,P
1.58,1.28,13,P
1.58,1.38,13,P
1.58,1.35,13,P
1.58,1.27,13,P
1.57,1.34,13,P
1.58,1.37,13,P
1.58,1.27,13,P
1.58,1.3,13,P
1.58,1.37,13,P
1.6,1.3,13,P
1.59,1.26,13,P
1.59,1.36,13,P
1.6,1.33,13,P
1.6,1.25,13,P
1.59,1.33,13,P
1.6,1.36,13,P
1.61,1.27,13,P
1.6,1.3,13,P
1.6,1.38,13,P
1.61,1.31,13,P
1.61,1.28,13,P
1.6,1.38,13,P
1.6,1.35,13,P
1.6,1.26,13,P
1.58,1.34,13,P
1.59,1.36,13,P
1.59,1.26,13,P
1.58,1.29,13,P
1.58,1.37,13,P
1.6,1.29,13,P
1.59,1.27,13,P
1.59,1.36,13,P
1.6,1.33,13,P
1.6,1.25,13,P
1.59,1.33,13,P
1.6,1.35,13,P
1.6,1.25,13,P
1.59,1.28,13,P
1.59,1.35,13,P
1.61,1.27,13,P
1.6,1.25,13,P
1.6,1.34,13,P
1.61,1.31,13,P
1.62,1.23,13,P
1.6,1.31,13,P
1.6,1.33,13,P
1.6,1.23,13,P
1.59,1.26,13,P
1.59,1.34,13,P
1.6,1.25,13,P
1.6,1.23,13,P
1.6,1.32,13,P
1.61,1.29,13,P
1.61,1.21,13,P
1.6,1.29,13,P
1.6,1.32,13,P
1.59,1.22,13,P
1.58,1.25,13,P
1.59,1.32,13,P
1.6,1.24,13,P
1.6,1.21,13,P
1.61,1.3,13,P
1.62,1.27,13,P
1.62,1.19,13,P
1.61,1.27,13,P
1.62,1.28,13,P
1.62,1.18,13,P
1.61,1.2,13,P
1.61,1.27,13,P
1.62,1.15,13,P
1.59,1.1,13,P
1.58,1.14,13,P
1.58,1.05,13,P
1.56,0.92,13,P
1.53,0.95,13,P
1.52,0.88,13,P
1.53,0.73,13,P
1.51,0.72,13,P
1.53,0.77,13,P
1.54,0.66,13,P
1.55,0.6,13,P
1.54,0.64,13,P
1.58,0.57,13,P
1.59,0.43,13,P
1.59,0.45,13,P
1.62,0.47,13,P
1.63,0.36,13,P
1.62,0.38,13,P
1.62,0.44,13,P
1.64,0.36,13,P
1.63,0.35,13,P
1.64,0.45,13,P
1.64,0.41,13,P
1.63,0.34,13,P
1.61,0.43,13,P
1.61,0.47,13,P
1.6,0.39,13,P
1.6,0.43,13,P
1.6,0.51,13,P
1.61,0.42,13,P
1.6,0.4,13,P
1.6,0.49,13,P
1.6,0.46,13,P
1.59,0.38,13,P
1.57,0.45,13,P
1.57,0.47,13,P
1.56,0.38,13,P
1.55,0.41,13,P
1.54,0.47,13,P
1.54,0.39,13,P
1.52,0.37,13,P
1.51,0.45,13,P
1.51,0.4,13,P
1.5,0.31,13,P
1.49,0.38,13,P
1.49,0.39,13,P
1.49,0.29,13,P
1.48,0.32,13,P
1.49,0.39,13,P
1.5,0.31,13,P
1.49,0.28,13,P
1.5,0.38,13,P
1.51,0.35,13,P
1.5,0.29,13,P
1.5,0.38,13,P
1.51,0.43,13,P
1.51,0.35,13,P
1.51,0.41,13,P
1.51,0.51,13,P
1.53,0.46,13,P
1.53,0.48,13,P
1.53,0.61,13,P
1.54,0.62,13,P
1.54,0.59,13,P
1.53,0.72,13,P
1.53,0.79,13,P
1.54,0.73,13,P
1.55,0.81,13,P
1.55,0.91,13,P
1.56,0.86,13,P
1.57,0.87,13,P
1.57,0.99,13,P
1.56,0.98,13,P
1.56,0.92,13,P
1.55,1.02,13,P
1.54,1.06,13,P
1.54,0.98,13,P
1.54,1.03,13,P
1.55,1.12,13,P
1.56,1.05,13,P
1.55,1.04,13,P
1.55,1.14,13,P
1.55,1.11,13,P
1.56,1.04,13,P
1.56,1.13,13,P
1.56,1.15,13,P
1.57,1.06,13,P
1.57,1.09,13,P
1.57,1.18,13,P
1.58,1.1,13,P
1.58,1.09,13,P
1.58,1.19,13,P
1.59,1.16,13,P
1.6,1.08,13,P
1.58,1.17,13,P
1.59,1.19,13,P
1.58,1.1,13,P
1.58,1.14,13,P
1.57,1.22,13,P
1.59,1.14,13,P
1.58,1.12,13,P
1.58,1.21,13,P
1.58,1.18,13,P
1.57,1.1,13,P
1.55,1.18,13,P
1.56,1.19,13,P
1.56,1.09,13,P
1.56,1.12,13,P
1.56,1.2,13,P
1.57,1.11,13,P
1.56,1.09,13,P
1.56,1.19,13,P
1.57,1.15,13,P
1.57,1.07,13,P
1.56,1.15,13,P
1.56,1.17,13,P
1.56,1.06,13,P
1.56,1.09,13,P
1.56,1.16,13,P
1.58,1.07,13,P
1.57,1.05,13,P
1.57,1.15,13,P
1.58,1.12,13,P
1.58,1.04,13,P
1.58,1.12,13,P
1.59,1.14,13,P
1.59,1.03,13,P
1.58,1.06,13,P
1.58,1.13,14,P
1.59,1.04,14,P
1.58,1.01,14,P
1.58,1.1,14,P
1.58,1.06,14,P
1.58,0.97,14,P
1.57,1.05,14,P
1.57,1.06,14,P
1.57,0.95,14,P
1.57,0.99,14,P
1.57,1.06,14,P
1.58,0.98,14,P
1.58,0.97,14,P
1.58,1.07,14,P
1.58,1.03,14,P
1.58,0.95,14,P
1.57,1.03,14,P
1.58,1.05,14,P
1.58,0.95,14,P
1.58,0.99,14,P
1.58,1.06,14,P
1.59,0.98,14,P
1.58,0.96,14,P
1.58,1.05,14,P
1.58,1.01,14,P
1.58,0.94,14,P
1.57,1.03,14,P
1.58,1.05,14,P
1.58,0.95,14,P
1.57,0.98,14,P
1.58,1.06,14,P
1.59,0.97,14,P
1.58,0.95,14,P
1.58,1.04,14,P
1.59,1.01,14,P
1.59,0.93,14,P
1.57,1.01,14,P
1.59,1.03,14,P
1.58,0.93,14,P
1.58,0.96,14,P
1.58,1.03,14,P
1.59,0.95,14,P
1.58,0.92,14,P
1.59,1.02,14,P
1.59,0.98,14,P
1.59,0.9,14,P
1.58,0.98,14,P
1.58,1.0,14,P
1.57,0.9,14,P
1.56,0.94,14,P
1.56,1.01,14,P
1.58,0.93,14,P
1.57,0.91,14,P
1.57,1.01,14,P
1.58,0.97,14,P
1.58,0.9,14,P
1.57,0.98,14,P
1.57,0.99,14,P
1.57,0.89,14,P
1.56,0.93,14,P
1.56,1.01,14,P
1.58,0.92,14,P
1.57,0.9,14,P
1.58,1.0,14,P
1.58,0.96,14,P
1.59,0.88,14,P
1.57,0.97,14,P
1.57,0.99,14,P
1.57,0.89,14,P
1.57,0.92,14,P
1.56,0.99,14,P
1.58,0.91,14,P
1.57,0.89,14,P
1.56,0.98,14,P
1.57,0.95,14,P
1.57,0.87,14,P
1.56,0.95,14,P
1.57,0.96,14,P
1.57,0.87,14,P
1.56,0.9,14,P
1.56,0.97,14,P
1.57,0.89,14,P
1.56,0.88,14,P
1.56,0.97,14,P
1.57,0.94,14,P
1.57,0.86,14,P
1.56,0.94,14,P
1.57,0.95,14,P
1.57,0.85,14,P
1.56,0.89,14,P
1.56,0.96,14,P
1.57,0.88,14,P
1.56,0.86,14,P
1.56,0.96,14,P
1.56,0.92,14,P
1.56,0.84,14,P
1.54,0.92,14,P
1.55,0.94,14,P
1.55,0.84,14,P
1.54,0.88,14,P
1.55,0.96,14,P
1.56,0.86,14,P
1.55,0.84,14,P
1.55,0.94,14,P
1.56,0.9,14,P
1.56,0.83,14,P
1.54,0.92,14,P
1.55,0.94,14,P
1.55,0.84,14,P
1.55,0.88,14,P
1.55,0.95,14,P
1.57,0.86,14,P
1.56,0.85,14,P
1.56,0.94,14,P
1.56,0.9,14,P
1.56,0.83,14,P
1.54,0.91,14,P
1.55,0.93,14,P
1.55,0.83,14,P
1.55,0.86,14,P
1.55,0.93,14,P
1.56,0.84,14,P
1.56,0.83,14,P
1.56,0.93,14,P
1.57,0.89,14,P
1.56,0.82,14,P
1.55,0.91,14,P
1.56,0.93,14,P
1.55,0.83,14,P
1.55,0.87,14,P
1.55,0.94,14,P
1.57,0.85,14,P
1.56,0.84,14,P
1.56,0.94,14,P
1.57,0.9,14,P
1.56,0.83,14,P
1.55,0.92,14,P
1.56,0.94,14,P
1.56,0.84,14,P
1.55,0.88,14,P
1.55,0.96,14,P
1.57,0.87,14,P
1.55,0.86,14,P
1.55,0.96,14,P
1.56,0.93,14,P
1.56,0.85,14,P
1.55,0.94,14,P
1.55,0.96,14,P
1.55,0.86,14,P
1.55,0.9,14,P
1.55,0.98,14,P
1.56,0.9,14,P
1.55,0.89,14,P
1.55,0.98,14,P
1.56,0.95,14,P
1.56,0.87,14,P
1.56,0.96,14,P
1.57,0.98,14,P
1.56,0.89,14,P
1.56,0.93,14,P
1.56,1.0,14,P
1.57,0.92,14,P
1.57,0.91,14,P
1.57,1.01,14,P
1.58,0.98,14,P
1.57,0.91,14,P
1.56,1.0,14,P
1.57,1.02,14,P
1.57,0.93,14,P
1.56,0.97,14,P
1.56,1.04,14,P
1.58,0.95,14,P
1.57,0.94,14,P
1.57,1.04,14,P
1.58,1.01,14,P
1.58,0.94,14,P
1.56,1.03,14,P
1.57,1.05,14,P
1.58,0.96,14,P
1.57,1.0,14,P
1.57,1.08,14,P
1.58,0.99,14,P
1.58,0.98,14,P
1.57,1.08,14,P
1.58,1.04,14,P
1.58,0.97,14,P
1.57,1.06,14,P
1.57,1.08,14,P
1.58,0.99,14,P
1.57,1.03,14,P
1.57,1.11,14,P
1.58,1.02,14,P
1.58,1.01,14,P
1.58,1.12,14,P
1.59,1.08,14,P
1.59,1.01,14,P
1.58,1.1,14,P
1.58,1.12,14,P
1.59,1.03,14,P
1.58,1.07,14,P
1.58,1.14,14,P
1.59,1.06,14,P
1.58,1.05,14,P
1.58,1.15,14,P
1.58,1.11,14,P
1.58,1.05,14,P
1.56,1.13,14,P
1.57,1.15,14,P
1.57,1.06,14,P
1.56,1.1,14,P
1.55,1.18,14,P
1.57,1.09,14,P
1.56,1.08,14,P
1.56,1.18,14,P
1.58,1.14,14,P
1.58,1.07,14,P
1.57,1.15,14,P
1.59,1.17,14,P
1.58,1.07,14,P
1.57,1.12,14,P
1.58,1.19,14,P
1.59,1.11,14,P
1.58,1.1,14,P
1.58,1.2,14,P
1.6,1.16,14,P
1.6,1.1,14,P
1.59,1.19,14,P
1.6,1.2,14,P
1.6,1.11,14,P
1.59,1.15,14,P
1.59,1.22,14,P
1.61,1.13,14,P
1.6,1.12,14,P
1.6,1.22,14,P
1.61,1.18,14,P
1.61,1.11,14,P
1.6,1.2,14,P
1.61,1.22,14,P
1.61,1.13,14,P
1.6,1.17,14,P
1.6,1.24,14,P
1.62,1.15,14,P
1.61,1.14,14,P
1.62,1.24,14,P
1.63,1.19,14,P
1.62,1.12,14,P
1.61,1.22,14,P
1.62,1.23,14,P
1.62,1.14,14,P
1.61,1.18,14,P
1.62,1.25,14,P
1.63,1.16,14,P
1.62,1.15,14,P
1.62,1.24,14,P
1.63,1.2,14,P
1.62,1.13,14,P
1.61,1.22,14,P
1.62,1.23,14,P
1.62,1.13,14,P
1.61,1.17,14,P
1.61,1.25,14,P
1.63,1.16,14,P
1.62,1.15,14,P
1.62,1.25,14,P
1.63,1.21,14,P
1.63,1.14,14,P
1.62,1.22,14,P
1.63,1.24,14,P
1.63,1.14,14,P
1.62,1.18,14,P
1.62,1.24,14,P
1.63,1.15,14,P
1.63,1.14,14,P
1.63,1.23,14,P
1.65,1.19,14,P
1.65,1.13,14,P
1.64,1.22,14,P
1.65,1.24,14,P
1.65,1.14,14,P
1.65,1.19,14,P
1.65,1.26,14,P
1.66,1.18,14,P
1.65,1.17,14,P
1.65,1.26,14,P
1.66,1.22,14,P
1.66,1.14,14,P
1.65,1.23,14,P
1.66,1.24,14,P
1.66,1.15,14,P
1.65,1.2,14,P
1.65,1.27,14,P
1.66,1.18,14,P
1.65,1.17,14,P
1.66,1.26,14,P
1.67,1.22,14,P
1.67,1.14,14,P
1.66,1.23,14,P
1.67,1.24,14,P
1.67,1.15,14,P
1.67,1.19,14,P
1.68,1.26,14,P
1.69,1.17,14,P
1.69,1.17,14,P
1.69,1.26,14,P
1.7,1.23,14,P
1.7,1.16,14,P
1.69,1.25,14,P
1.71,1.26,14,P
1.71,1.17,14,P
1.7,1.21,14,P
1.71,1.28,14,P
1.72,1.19,14,P
1.71,1.18,14,P
1.71,1.28,14,P
1.72,1.23,14,P
1.72,1.16,14,P
1.7,1.24,14,P
1.71,1.25,14,P
1.71,1.15,14,P
1.7,1.18,14,P
1.7,1.25,14,P
1.72,1.16,14,P
1.71,1.14,14,P
1.71,1.24,14,P
1.73,1.19,14,P
1.72,1.12,14,P
1.72,1.21,14,P
1.73,1.22,14,P
1.74,1.12,14,P
1.73,1.16,14,P
1.75,1.23,14,P
1.76,1.13,14,P
1.76,1.12,14,P
1.76,1.21,14,P
1.77,1.17,14,P
1.77,1.1,14,P
1.75,1.18,14,P
1.76,1.19,14,P
1.76,1.1,14,P
1.75,1.14,14,P
1.75,1.21,14,P
1.76,1.12,14,P
1.75,1.11,14,P
1.75,1.2,14,P
1.77,1.16,14,P
1.78,1.09,14,P
1.77,1.17,14,P
1.78,1.18,14,P
1.78,1.08,14,P
1.77,1.13,14,P
1.78,1.19,14,P
1.79,1.1,14,P
1.78,1.09,14,P
1.78,1.19,14,P
1.79,1.14,14,P
1.78,1.07,14,P
1.77,1.16,14,P
1.78,1.16,14,P
1.79,1.07,14,P
1.78,1.11,14,P
1.79,1.17,14,P
1.8,1.08,14,P
1.79,1.07,14,P
1.79,1.16,14,P
1.81,1.11,14,P
1.8,1.04,14,P
1.8,1.13,14,P
1.81,1.13,14,P
1.82,1.04,14,P
1.81,1.09,14,P
1.82,1.15,14,P
1.84,1.06,14,P
1.83,1.05,14,P
1.83,1.14,14,P
1.84,1.09,14,P
1.84,1.03,14,P
1.82,1.11,14,P
1.83,1.12,14,P
1.83,1.02,14,P
1.82,1.06,14,P
1.83,1.13,14,P
1.84,1.03,14,P
1.84,1.03,14,P
1.84,1.12,14,P
1.85,1.07,14,P
1.85,1.0,14,P
1.84,1.09,14,P
1.85,1.1,14,P
1.85,1.0,14,P
1.83,1.05,14,P
1.84,1.11,14,P
1.84,1.02,14,P
1.83,1.01,14,P
1.83,1.1,14,P
1.84,1.05,14,P
1.84,0.98,14,P
1.83,1.07,14,P
1.83,1.08,14,P
1.84,0.99,14,P
1.83,1.03,14,P
1.83,1.1,14,P
1.84,1.01,14,P
1.83,1.0,14,P
1.82,1.09,14,P
1.83,1.04,14,P
1.83,0.97,14,P
1.82,1.06,14,P
1.83,1.06,14,P
1.83,0.96,14,P
1.82,1.01,14,P
1.82,1.07,14,P
1.83,0.97,14,P
1.82,0.96,14,P
1.82,1.05,14,P
1.82,1.0,14,P
1.81,0.93,14,P
1.8,1.02,14,P
1.81,1.02,14,P
1.81,0.92,14,P
1.81,0.97,14,P
1.81,1.03,14,P
1.82,0.95,14,P
1.82,0.94,14,P
1.82,1.03,14,P
1.82,0.98,14,P
1.82,0.91,14,P
1.81,0.99,14,P
1.82,1.0,14,P
1.82,0.9,14,P
1.81,0.95,14,P
1.81,1.01,14,P
1.82,0.91,14,P
1.82,0.9,14,P
1.82,0.99,14,P
1.83,0.94,14,P
1.82,0.87,14,P
1.81,0.96,14,P
1.82,0.97,14,P
1.82,0.87,14,P
1.81,0.91,14,P
1.82,0.98,14,P
1.83,0.88,14,P
1.82,0.87,14,P
1.82,0.96,14,P
1.83,0.91,14,P
1.82,0.84,14,P
1.81,0.93,14,P
1.82,0.94,14,P
1.82,0.86,14,P
1.81,0.92,14,P
1.82,0.99,14,P
1.83,0.92,14,P
1.82,0.92,14,P
1.83,1.02,14,P
1.83,0.97,14,P
1.83,0.91,14,P
1.81,1.01,14,P
1.82,1.04,14,P
1.81,0.97,14,P
1.8,1.04,14,P
1.81,1.13,14,P
1.81,1.05,14,P
1.8,1.05,14,P
1.8,1.14,14,P
1.81,1.09,14,P
1.81,1.03,14,P
1.8,1.12,14,P
1.8,1.13,14,P
1.8,1.03,14,P
1.8,1.08,14,P
1.8,1.14,14,P
1.82,1.04,14,P
1.81,1.03,14,P
1.81,1.13,14,P
1.82,1.07,14,P
1.81,1.01,14,P
1.8,1.09,14,P
1.81,1.09,14,P
1.81,1.0,14,P
1.8,1.04,14,P
1.81,1.09,14,P
1.82,0.99,14,P
1.82,0.98,14,P
1.82,1.07,14,P
1.83,1.01,14,P
1.83,0.94,14,P
1.82,1.03,14,P
1.82,1.03,14,P
1.82,0.93,14,P
1.81,0.97,14,P
1.8,1.04,14,P
1.81,0.95,14,P
1.8,0.94,14,P
1.79,1.03,14,P
1.8,0.98,14,P
1.79,0.92,14,P
1.77,1.0,14,P
1.78,1.0,14,P
1.78,0.91,14,P
1.77,0.95,14,P
1.77,1.01,14,P
1.78,0.91,14,P
1.77,0.9,14,P
1.77,1.0,14,P
1.78,0.95,14,P
1.77,0.88,14,P
1.75,0.97,14,P
1.76,0.97,14,P
1.76,0.87,14,P
1.75,0.92,14,P
1.75,0.98,14,P
1.76,0.89,14,P
1.75,0.88,14,P
1.74,0.97,14,P
1.75,0.91,14,P
1.74,0.85,14,P
1.73,0.93,14,P
1.73,0.93,14,P
1.73,0.84,14,P
1.71,0.88,14,P
1.72,0.94,14,P
1.72,0.84,14,P
1.71,0.83,14,P
