horizontal,vertical,label,movement_type
1.66,1.24,14,D
1.66,1.21,14,D
1.63,1.28,14,D
1.64,1.26,14,D
1.66,1.2,14,D
1.63,1.24,14,D
1.63,1.26,14,D
1.66,1.18,14,D
1.65,1.19,14,D
1.64,1.25,14,D
1.67,1.2,14,D
1.66,1.17,14,D
1.64,1.24,14,D
1.65,1.22,14,D
1.66,1.15,14,D
1.64,1.2,14,D
1.65,1.22,14,D
1.67,1.14,14,D
1.64,1.15,14,D
1.63,1.21,14,D
1.66,1.16,14,D
1.65,1.13,14,D
1.63,1.2,14,D
1.66,1.18,14,D
1.67,1.11,14,D
1.64,1.15,14,D
1.65,1.18,14,D
1.67,1.1,14,D
1.64,1.12,14,D
1.63,1.17,14,D
1.67,1.12,14,D
1.66,1.09,14,D
1.64,1.15,14,D
1.65,1.14,14,D
1.67,1.07,14,D
1.63,1.12,14,D
1.63,1.14,14,D
1.66,1.06,14,D
1.64,1.07,14,D
1.62,1.13,14,D
1.64,1.08,14,D
1.63,1.05,14,D
1.61,1.11,14,D
1.62,1.1,14,D
1.64,1.03,14,D
1.61,1.08,14,D
1.62,1.11,14,D
1.64,1.03,14,D
1.63,1.04,14,D
1.61,1.1,14,D
1.63,1.04,14,D
1.63,1.01,14,D
1.61,1.08,14,D
1.62,1.05,14,D
1.63,0.98,14,D
1.6,1.03,14,D
1.6,1.05,14,D
1.62,0.98,14,D
1.6,0.99,14,D
1.59,1.05,14,D
1.62,0.99,14,D
1.61,0.96,14,D
1.59,1.03,14,D
1.6,1.01,14,D
1.61,0.94,14,D
1.59,0.99,14,D
1.6,1.01,14,D
1.63,0.95,14,D
1.61,0.96,14,D
1.59,1.02,14,D
1.62,0.97,14,D
1.62,0.93,14,D
1.6,0.99,14,D
1.61,0.96,14,D
1.63,0.9,14,D
1.61,0.95,15,D
1.61,0.98,15,D
1.63,0.91,15,D
1.62,0.92,15,D
1.61,0.98,15,D
1.63,0.92,15,D
1.62,0.88,15,D
1.59,0.94,15,D
1.61,0.93,15,D
1.63,0.87,15,D
1.6,0.92,15,D
1.61,0.95,15,D
1.63,0.88,15,D
1.62,0.89,15,D
1.6,0.94,15,D
1.63,0.89,15,D
1.61,0.85,15,D
1.59,0.92,15,D
1.6,0.9,15,D
1.62,0.84,15,D
1.58,0.89,15,D
1.59,0.92,15,D
1.6,0.85,15,D
1.58,0.86,15,D
1.56,0.92,15,D
1.59,0.87,15,D
1.58,0.84,15,D
1.56,0.91,15,D
1.57,0.89,15,D
1.59,0.83,15,D
1.56,0.88,15,D
1.56,0.9,15,D
1.58,0.82,15,D
1.57,0.83,15,D
1.55,0.88,15,D
1.59,0.83,15,D
1.58,0.81,15,D
1.56,0.87,15,D
1.58,0.85,15,D
1.59,0.79,15,D
1.56,0.84,15,D
1.57,0.86,15,D
1.59,0.78,15,D
1.57,0.8,15,D
1.56,0.86,15,D
1.58,0.8,15,D
1.57,0.77,15,D
1.55,0.84,15,D
1.56,0.81,15,D
1.57,0.75,15,D
1.54,0.79,15,D
1.54,0.81,15,D
1.56,0.74,15,D
1.55,0.76,15,D
1.53,0.82,15,D
1.57,0.76,15,D
1.56,0.74,15,D
1.54,0.81,15,D
1.56,0.78,15,D
1.57,0.72,15,D
1.54,0.77,15,D
1.54,0.78,15,D
1.56,0.71,15,D
1.54,0.73,15,D
1.53,0.78,15,D
1.56,0.73,15,D
1.55,0.7,15,D
1.52,0.77,15,D
1.54,0.75,15,D
1.55,0.69,15,D
1.53,0.74,15,D
1.54,0.75,15,D
1.56,0.68,15,D
1.55,0.69,15,D
1.54,0.75,15,D
1.56,0.69,15,D
1.55,0.68,15,D
1.53,0.75,15,D
1.54,0.72,15,D
1.55,0.66,15,D
1.52,0.71,15,D
1.52,0.72,15,D
1.53,0.64,15,D
1.52,0.65,15,D
1.51,0.71,15,D
1.54,0.66,15,D
1.53,0.64,15,D
1.51,0.71,15,D
1.53,0.69,15,D
1.54,0.62,15,D
1.51,0.67,15,D
1.51,0.68,15,D
1.53,0.6,15,D
1.52,0.62,15,D
1.51,0.67,15,D
1.54,0.62,15,D
1.53,0.61,15,D
1.51,0.68,15,D
1.53,0.65,15,D
1.54,0.59,15,D
1.51,0.63,15,D
1.52,0.64,15,D
1.54,0.56,15,D
1.52,0.59,15,D
1.5,0.64,15,D
1.54,0.6,15,D
1.53,0.58,15,D
1.5,0.65,15,D
1.52,0.62,15,D
1.53,0.56,15,D
1.5,0.6,15,D
1.51,0.61,15,D
1.53,0.54,15,D
1.51,0.56,15,D
1.5,0.62,15,D
1.53,0.57,15,D
1.51,0.55,15,D
1.49,0.61,15,D
1.5,0.59,15,D
1.52,0.53,15,D
1.48,0.58,15,D
1.49,0.59,15,D
1.51,0.52,15,D
1.5,0.54,15,D
1.48,0.59,15,D
1.51,0.53,15,D
1.5,0.51,15,D
1.48,0.58,15,D
1.49,0.56,15,D
1.5,0.5,15,D
1.47,0.56,15,D
1.48,0.58,15,D
1.49,0.51,15,D
1.48,0.53,15,D
1.47,0.58,15,D
1.5,0.52,15,D
1.5,0.5,15,D
1.48,0.57,15,D
1.49,0.55,15,D
1.49,0.49,15,D
1.45,0.55,15,D
1.46,0.56,15,D
1.48,0.49,15,D
1.47,0.51,15,D
1.46,0.56,15,D
1.49,0.5,15,D
1.49,0.49,15,D
1.47,0.56,15,D
1.48,0.54,15,D
1.49,0.48,15,D
1.46,0.54,15,D
1.45,0.55,15,D
1.47,0.47,15,D
1.46,0.49,15,D
1.46,0.54,15,D
1.5,0.48,15,D
1.49,0.47,15,D
1.47,0.54,15,D
1.48,0.52,15,D
1.49,0.46,15,D
1.45,0.52,15,D
1.46,0.53,15,D
1.48,0.46,15,D
1.47,0.49,15,D
1.46,0.55,15,D
1.49,0.49,15,D
1.48,0.48,15,D
1.46,0.55,15,D
1.48,0.52,15,D
1.49,0.47,15,D
1.46,0.52,15,D
1.47,0.53,15,D
1.49,0.45,15,D
1.48,0.47,15,D
1.46,0.52,15,D
1.49,0.47,15,D
1.49,0.46,15,D
1.47,0.53,15,D
1.49,0.51,15,D
1.51,0.46,15,D
1.48,0.52,15,D
1.49,0.53,15,D
1.5,0.46,15,D
1.49,0.48,15,D
1.47,0.53,15,D
1.5,0.47,15,D
1.5,0.46,15,D
1.48,0.53,15,D
1.49,0.51,15,D
1.51,0.46,15,D
1.48,0.52,15,D
1.49,0.53,15,D
1.51,0.46,15,D
1.49,0.48,15,D
1.47,0.54,15,D
1.5,0.48,15,D
1.5,0.47,15,D
1.48,0.53,15,D
1.49,0.51,15,D
1.5,0.46,15,D
1.47,0.52,15,D
1.47,0.53,15,D
1.49,0.47,15,D
1.47,0.49,15,D
1.46,0.55,15,D
1.5,0.48,15,D
1.49,0.47,15,D
1.47,0.54,15,D
1.48,0.52,15,D
1.5,0.47,15,D
1.47,0.53,15,D
1.48,0.54,15,D
1.5,0.47,15,D
1.48,0.49,15,D
1.47,0.55,15,D
1.5,0.49,15,D
1.49,0.48,15,D
1.47,0.55,15,D
1.49,0.53,15,D
1.5,0.48,15,D
1.47,0.54,15,D
1.48,0.56,15,D
1.5,0.49,15,D
1.49,0.51,15,D
1.48,0.57,15,D
1.51,0.51,15,D
1.5,0.5,15,D
1.48,0.58,15,D
1.5,0.55,15,D
1.51,0.5,15,D
1.48,0.56,15,D
1.5,0.57,15,D
1.52,0.5,15,D
1.5,0.53,15,D
1.5,0.59,15,D
1.53,0.53,15,D
1.52,0.52,15,D
1.51,0.6,15,D
1.53,0.58,15,D
1.54,0.52,15,D
1.51,0.58,15,D
1.52,0.59,15,D
1.53,0.53,15,D
1.51,0.55,15,D
1.5,0.6,15,D
1.53,0.55,15,D
1.52,0.54,15,D
1.51,0.62,15,D
1.53,0.59,15,D
1.54,0.54,15,D
1.51,0.6,15,D
1.51,0.61,15,D
1.52,0.54,15,D
1.51,0.56,15,D
1.49,0.62,15,D
1.52,0.56,15,D
1.52,0.56,15,D
1.49,0.63,15,D
1.51,0.6,15,D
1.52,0.54,15,D
1.49,0.6,15,D
1.49,0.61,15,D
1.51,0.54,15,D
1.5,0.56,15,D
1.48,0.61,15,D
1.51,0.56,15,D
1.5,0.55,15,D
1.49,0.61,15,D
1.5,0.59,15,D
1.51,0.54,15,D
1.47,0.59,15,D
1.48,0.6,15,D
1.5,0.54,15,D
1.49,0.57,15,D
1.47,0.63,15,D
1.51,0.57,15,D
1.49,0.56,15,D
1.47,0.62,15,D
1.48,0.59,15,D
1.49,0.54,15,D
1.46,0.6,15,D
1.47,0.62,15,D
1.49,0.55,15,D
1.48,0.58,15,D
1.47,0.62,15,D
1.5,0.56,15,D
1.49,0.54,15,D
1.48,0.61,15,D
1.49,0.59,15,D
1.51,0.54,15,D
1.48,0.6,15,D
1.48,0.61,15,D
1.49,0.54,15,D
1.47,0.57,15,D
1.46,0.62,15,D
1.5,0.56,15,D
1.5,0.54,15,D
1.48,0.61,15,D
1.5,0.58,15,D
1.51,0.53,15,D
1.48,0.6,15,D
1.48,0.61,15,D
1.5,0.54,15,D
1.48,0.56,15,D
1.47,0.61,15,D
1.5,0.55,15,D
1.5,0.54,15,D
1.49,0.61,15,D
1.5,0.58,15,D
1.52,0.53,15,D
1.48,0.59,15,D
1.48,0.6,15,D
1.5,0.54,15,D
1.49,0.57,15,D
1.48,0.62,15,D
1.5,0.56,15,D
1.5,0.55,15,D
1.47,0.62,15,D
1.49,0.59,15,D
1.5,0.54,15,D
1.47,0.61,15,D
1.47,0.62,15,D
1.49,0.55,15,D
1.47,0.57,15,D
1.46,0.62,15,D
1.49,0.56,15,D
1.48,0.55,15,D
1.46,0.62,15,D
1.48,0.6,15,D
1.49,0.55,15,D
1.46,0.6,15,D
1.47,0.61,15,D
1.49,0.54,15,D
1.47,0.56,15,D
1.46,0.62,15,D
1.49,0.57,15,D
1.48,0.55,15,D
1.46,0.62,15,D
1.47,0.59,15,D
1.48,0.53,15,D
1.45,0.59,15,D
1.46,0.61,15,D
1.48,0.54,15,D
1.48,0.57,15,D
1.46,0.63,15,D
1.49,0.56,15,D
1.48,0.55,15,D
1.46,0.62,15,D
1.47,0.58,15,D
1.48,0.53,15,D
1.46,0.6,15,D
1.47,0.61,15,D
1.48,0.55,15,D
1.46,0.57,15,D
1.45,0.62,15,D
1.48,0.55,15,D
1.47,0.53,15,D
1.45,0.6,15,D
1.47,0.58,15,D
1.48,0.53,15,D
1.45,0.59,15,D
1.46,0.6,15,D
1.47,0.52,15,D
1.45,0.54,15,D
1.44,0.59,15,D
1.46,0.53,15,D
1.45,0.52,15,D
1.44,0.59,15,D
1.46,0.57,15,D
1.48,0.52,15,D
1.45,0.58,15,D
1.46,0.59,15,D
1.48,0.52,15,D
1.46,0.54,15,D
1.46,0.59,15,D
1.5,0.53,15,D
1.48,0.52,15,D
1.46,0.59,15,D
1.48,0.56,15,D
1.48,0.51,15,D
1.46,0.57,15,D
1.47,0.58,15,D
1.48,0.5,15,D
1.47,0.53,15,D
1.45,0.58,15,D
1.47,0.51,15,D
1.46,0.5,15,D
1.44,0.57,15,D
1.46,0.54,15,D
1.47,0.5,15,D
1.44,0.56,15,D
1.45,0.57,15,D
1.47,0.5,15,D
1.45,0.52,15,D
1.44,0.57,15,D
1.47,0.51,15,D
1.46,0.5,15,D
1.44,0.58,15,D
1.45,0.55,15,D
1.46,0.5,15,D
1.43,0.56,15,D
1.45,0.57,15,D
1.47,0.51,15,D
1.46,0.54,15,D
1.45,0.59,15,D
1.48,0.52,15,D
1.48,0.51,15,D
1.46,0.57,15,D
1.47,0.55,15,D
1.48,0.5,15,D
1.46,0.57,15,D
1.48,0.59,15,D
1.5,0.52,15,D
1.49,0.55,15,D
1.48,0.61,15,D
1.51,0.55,15,D
1.5,0.54,15,D
1.49,0.62,15,D
1.51,0.59,15,D
1.52,0.55,15,D
1.49,0.62,15,D
1.49,0.65,15,D
1.51,0.59,15,D
1.5,0.63,15,D
1.48,0.69,15,D
1.52,0.65,15,D
1.51,0.65,15,D
1.49,0.73,15,D
1.51,0.71,15,D
1.52,0.66,15,D
1.49,0.73,15,D
1.49,0.75,15,D
1.51,0.7,15,D
1.49,0.74,15,D
1.48,0.8,15,D
1.51,0.76,15,D
1.5,0.75,15,D
1.49,0.84,15,D
1.51,0.82,15,D
1.52,0.78,15,D
1.48,0.85,15,D
1.49,0.88,15,D
1.51,0.81,15,D
1.49,0.85,15,D
1.48,0.91,15,D
1.51,0.86,15,D
1.5,0.86,15,D
1.48,0.94,15,D
1.5,0.92,15,D
1.5,0.88,15,D
1.47,0.94,15,D
1.48,0.96,15,D
1.49,0.89,15,D
1.47,0.93,15,D
1.46,0.98,15,D
1.49,0.93,15,D
1.48,0.92,15,D
1.46,1.0,15,D
1.48,0.97,15,D
1.49,0.92,15,D
1.47,0.98,15,D
1.48,1.0,15,D
1.5,0.93,15,D
1.48,0.97,15,D
1.47,1.02,15,D
1.5,0.95,15,D
1.49,0.94,15,D
1.48,1.01,15,D
1.5,0.98,15,D
1.52,0.92,15,D
1.49,0.98,15,D
1.5,0.99,15,D
1.51,0.91,15,D
1.5,0.94,15,D
1.49,0.99,15,D
1.52,0.93,15,D
1.51,0.92,15,D
1.49,0.99,15,D
1.51,0.95,15,D
1.51,0.9,15,D
1.48,0.96,15,D
1.49,0.97,15,D
1.51,0.9,15,D
1.5,0.93,15,D
1.48,0.98,15,D
1.51,0.91,15,D
1.51,0.9,15,D
1.49,0.96,15,D
1.51,0.93,15,D
1.52,0.88,15,D
1.49,0.94,15,D
1.5,0.94,15,D
1.52,0.87,15,D
1.5,0.91,15,D
1.49,0.95,15,D
1.52,0.89,15,D
1.51,0.88,15,D
1.49,0.94,15,D
1.51,0.9,15,D
1.52,0.85,15,D
1.49,0.91,15,D
1.49,0.92,15,D
1.5,0.85,15,D
1.48,0.88,15,D
1.47,0.93,15,D
1.5,0.87,15,D
1.49,0.86,15,D
1.47,0.93,15,D
1.48,0.89,15,D
1.49,0.83,15,D
1.47,0.89,15,D
1.47,0.89,15,D
1.49,0.81,15,D
1.47,0.84,15,D
1.46,0.89,15,D
1.49,0.83,15,D
1.48,0.82,15,D
1.47,0.88,15,D
1.49,0.85,15,D
1.5,0.8,15,D
1.47,0.85,15,D
1.48,0.86,15,D
1.49,0.79,15,D
1.48,0.81,15,D
1.47,0.86,15,D
1.5,0.8,15,D
1.49,0.79,15,D
1.47,0.85,15,D
1.49,0.82,15,D
1.5,0.77,15,D
1.47,0.83,15,D
1.48,0.84,15,D
1.49,0.77,15,D
1.47,0.79,15,D
1.45,0.84,15,D
1.48,0.78,15,D
1.48,0.76,15,D
1.46,0.84,15,D
1.48,0.8,15,D
1.5,0.76,15,D
1.46,0.83,15,D
1.47,0.84,15,D
1.49,0.77,15,D
1.47,0.81,15,D
1.46,0.85,15,D
1.49,0.79,15,D
1.48,0.78,15,D
1.46,0.85,15,D
1.47,0.82,15,D
1.48,0.77,15,D
1.46,0.84,15,D
1.47,0.85,15,D
1.49,0.78,15,D
1.47,0.81,15,D
1.45,0.86,15,D
1.48,0.79,15,D
1.47,0.79,15,D
1.45,0.86,15,D
1.46,0.84,15,D
1.47,0.79,15,D
1.44,0.86,15,D
1.44,0.87,15,D
1.46,0.8,15,D
1.44,0.84,15,D
1.44,0.9,15,D
1.47,0.83,15,D
1.46,0.83,15,D
1.45,0.9,15,D
1.48,0.87,15,D
1.48,0.82,15,D
1.45,0.88,15,D
1.46,0.89,15,D
1.48,0.81,15,D
1.46,0.84,15,D
1.45,0.88,15,D
1.47,0.81,15,D
1.47,0.79,15,D
1.45,0.85,15,D
1.46,0.8,15,D
1.47,0.74,15,D
1.44,0.79,15,D
1.46,0.78,15,D
1.47,0.7,15,D
1.45,0.72,15,D
1.44,0.76,15,D
1.47,0.69,15,D
1.45,0.67,15,D
1.43,0.73,15,D
1.45,0.7,15,D
1.46,0.65,15,D
1.43,0.7,15,D
1.44,0.7,15,D
1.46,0.62,15,D
1.43,0.65,15,D
1.41,0.69,15,D
1.44,0.63,15,D
1.43,0.63,15,D
1.41,0.69,15,D
1.43,0.66,15,D
1.44,0.62,15,D
1.42,0.69,15,D
1.42,0.7,15,D
1.44,0.64,15,D
1.42,0.68,15,D
1.41,0.73,15,D
1.45,0.68,15,D
1.43,0.68,15,D
1.42,0.75,15,D
1.44,0.73,15,D
1.44,0.69,15,D
1.41,0.76,15,D
1.42,0.77,15,D
1.43,0.71,15,D
1.42,0.74,15,D
1.42,0.8,15,D
1.45,0.73,15,D
1.44,0.74,15,D
1.42,0.81,15,D
1.44,0.78,15,D
1.45,0.75,15,D
1.42,0.82,15,D
1.44,0.83,15,D
1.45,0.77,15,D
1.43,0.82,15,D
1.42,0.87,15,D
1.45,0.8,15,D
1.44,0.81,15,D
1.42,0.87,15,D
1.44,0.85,15,D
1.45,0.81,15,D
1.42,0.89,15,D
1.43,0.9,15,D
1.45,0.84,15,D
1.42,0.88,15,D
1.41,0.93,15,D
1.44,0.87,15,D
1.43,0.88,15,D
1.41,0.96,15,D
1.43,0.93,15,D
1.43,0.88,15,D
1.41,0.96,15,D
1.42,0.96,15,D
1.43,0.9,15,D
1.41,0.94,15,D
1.4,0.99,15,D
1.43,0.93,15,D
1.42,0.94,15,D
1.4,1.01,15,D
1.42,0.98,15,D
1.43,0.94,15,D
1.4,1.01,15,D
1.41,1.01,15,D
1.42,0.95,15,D
1.4,0.99,15,D
1.39,1.04,15,D
1.42,0.98,15,D
1.41,0.99,15,D
1.39,1.06,15,D
1.41,1.02,15,D
1.42,0.98,15,D
1.39,1.05,15,D
1.4,1.05,15,D
1.42,0.98,15,D
1.4,1.02,15,D
1.39,1.07,15,D
1.42,1.0,15,D
1.41,1.01,15,D
1.4,1.08,15,D
1.42,1.05,15,D
1.43,1.01,15,D
1.4,1.08,15,D
1.41,1.08,15,D
1.43,1.02,15,D
1.4,1.06,15,D
1.4,1.11,15,D
1.43,1.04,15,D
1.42,1.04,15,D
1.41,1.1,15,D
1.43,1.07,15,D
1.43,1.03,15,D
1.4,1.09,15,D
1.41,1.09,15,D
1.43,1.03,15,D
1.41,1.07,15,D
1.4,1.11,15,D
1.43,1.05,15,D
1.42,1.05,15,D
1.41,1.12,15,D
1.43,1.08,15,D
1.43,1.04,15,D
1.4,1.11,15,D
1.41,1.11,16,D
1.43,1.05,16,D
1.4,1.09,16,D
1.4,1.13,16,D
1.43,1.06,16,D
1.43,1.06,16,D
1.41,1.13,16,D
1.43,1.09,16,D
1.44,1.05,16,D
1.41,1.12,16,D
1.42,1.12,16,D
1.43,1.06,16,D
1.41,1.09,16,D
1.41,1.14,16,D
1.44,1.07,16,D
1.43,1.07,16,D
1.41,1.14,16,D
1.42,1.1,16,D
1.42,1.07,16,D
1.39,1.14,16,D
1.39,1.14,16,D
1.41,1.08,16,D
1.39,1.12,16,D
1.39,1.15,16,D
1.42,1.08,16,D
1.41,1.08,16,D
1.39,1.14,16,D
1.41,1.1,16,D
1.42,1.07,16,D
1.39,1.14,16,D
1.41,1.14,16,D
1.42,1.08,16,D
1.4,1.12,16,D
1.4,1.16,16,D
1.42,1.09,16,D
1.41,1.09,16,D
1.39,1.15,16,D
1.41,1.11,16,D
1.41,1.07,16,D
1.38,1.14,16,D
1.39,1.14,16,D
1.41,1.08,16,D
1.39,1.11,16,D
1.39,1.15,16,D
1.42,1.08,16,D
1.4,1.09,16,D
1.38,1.15,16,D
1.4,1.11,16,D
1.4,1.07,16,D
1.37,1.14,16,D
1.38,1.13,16,D
1.4,1.06,16,D
1.38,1.11,16,D
1.39,1.14,16,D
1.41,1.07,16,D
1.4,1.08,16,D
1.38,1.14,16,D
1.41,1.1,16,D
1.4,1.06,16,D
1.37,1.13,16,D
1.39,1.12,16,D
1.4,1.06,16,D
1.38,1.1,16,D
1.38,1.13,16,D
1.41,1.05,16,D
1.4,1.05,16,D
1.38,1.11,16,D
1.4,1.07,16,D
1.39,1.04,16,D
1.37,1.1,16,D
1.38,1.1,16,D
1.4,1.03,16,D
1.37,1.07,16,D
1.38,1.1,16,D
1.41,1.03,16,D
1.39,1.03,16,D
1.38,1.09,16,D
1.4,1.05,16,D
1.4,1.01,16,D
1.37,1.08,16,D
1.38,1.08,16,D
1.4,1.01,16,D
1.37,1.05,16,D
1.37,1.08,16,D
1.4,1.01,16,D
1.39,1.01,16,D
1.37,1.07,16,D
1.39,1.02,16,D
1.38,0.99,16,D
1.35,1.05,16,D
1.36,1.05,16,D
1.37,0.98,16,D
1.34,1.02,16,D
1.34,1.05,16,D
1.37,0.98,16,D
1.36,0.98,16,D
1.35,1.04,16,D
1.37,0.99,16,D
1.37,0.95,16,D
1.33,1.02,16,D
1.33,1.02,16,D
1.33,0.95,16,D
1.29,0.99,16,D
1.29,1.02,16,D
1.32,0.95,16,D
1.3,0.95,16,D
1.28,1.02,16,D
1.3,0.98,16,D
1.29,0.94,16,D
1.26,1.0,16,D
1.27,0.99,16,D
1.29,0.92,16,D
1.27,0.96,16,D
1.27,0.99,16,D
1.29,0.93,16,D
1.28,0.94,16,D
1.26,1.0,16,D
1.28,0.95,16,D
1.28,0.9,16,D
1.26,0.96,16,D
1.27,0.96,16,D
1.29,0.89,16,D
1.26,0.94,16,D
1.26,0.98,16,D
1.28,0.9,16,D
1.27,0.9,16,D
1.25,0.96,16,D
1.28,0.91,16,D
1.28,0.87,16,D
1.26,0.94,16,D
1.28,0.93,16,D
1.29,0.87,16,D
1.27,0.91,16,D
1.27,0.94,16,D
1.3,0.86,16,D
1.28,0.87,16,D
1.26,0.94,16,D
1.29,0.89,16,D
1.28,0.85,16,D
1.25,0.92,16,D
1.26,0.91,16,D
1.28,0.85,16,D
1.25,0.89,16,D
1.25,0.92,16,D
1.27,0.84,16,D
1.26,0.85,16,D
1.24,0.9,16,D
1.27,0.86,16,D
1.26,0.83,16,D
1.23,0.89,16,D
1.24,0.88,16,D
1.26,0.81,16,D
1.23,0.85,16,D
1.24,0.88,16,D
1.27,0.81,16,D
1.26,0.82,16,D
1.25,0.88,16,D
1.27,0.83,16,D
1.26,0.8,16,D
1.24,0.87,16,D
1.25,0.86,16,D
1.26,0.79,16,D
1.24,0.83,16,D
1.25,0.86,16,D
1.28,0.79,16,D
1.26,0.79,16,D
1.25,0.85,16,D
1.28,0.8,16,D
1.27,0.77,16,D
1.25,0.84,16,D
1.26,0.82,16,D
1.28,0.76,16,D
1.25,0.8,16,D
1.26,0.83,16,D
1.28,0.76,16,D
1.27,0.77,16,D
1.25,0.83,16,D
1.27,0.78,16,D
1.27,0.74,16,D
1.25,0.81,16,D
1.27,0.79,16,D
1.28,0.73,16,D
1.26,0.77,16,D
1.27,0.79,16,D
1.29,0.72,16,D
1.27,0.73,16,D
1.26,0.79,16,D
1.29,0.75,16,D
1.28,0.72,16,D
1.26,0.79,16,D
1.27,0.77,16,D
1.28,0.7,16,D
1.26,0.74,16,D
1.27,0.77,16,D
1.3,0.7,16,D
1.29,0.71,16,D
1.27,0.77,16,D
1.3,0.71,16,D
1.29,0.68,16,D
1.26,0.75,16,D
1.27,0.73,16,D
1.28,0.67,16,D
1.25,0.72,16,D
1.26,0.74,16,D
1.29,0.67,16,D
1.28,0.68,16,D
1.26,0.74,16,D
1.29,0.68,16,D
1.28,0.65,16,D
1.26,0.71,16,D
1.27,0.7,16,D
1.29,0.64,16,D
1.27,0.69,16,D
1.28,0.72,16,D
1.3,0.65,16,D
1.28,0.66,16,D
1.27,0.71,16,D
1.29,0.66,16,D
1.28,0.63,16,D
1.27,0.7,16,D
1.28,0.68,16,D
1.3,0.62,16,D
1.28,0.67,16,D
1.28,0.69,16,D
1.31,0.62,16,D
1.29,0.63,16,D
1.28,0.68,16,D
1.3,0.63,16,D
1.3,0.6,16,D
1.28,0.67,16,D
1.3,0.65,16,D
1.31,0.59,16,D
1.28,0.63,16,D
1.3,0.64,16,D
1.31,0.56,16,D
1.3,0.58,16,D
1.29,0.64,16,D
1.31,0.6,16,D
1.3,0.57,16,D
1.28,0.63,16,D
1.3,0.61,16,D
1.31,0.55,16,D
1.28,0.59,16,D
1.29,0.62,16,D
1.32,0.55,16,D
1.3,0.57,16,D
1.29,0.63,16,D
1.32,0.58,16,D
1.31,0.55,16,D
1.28,0.61,16,D
1.3,0.59,16,D
1.31,0.53,16,D
1.29,0.57,16,D
1.29,0.59,16,D
1.31,0.52,16,D
1.3,0.53,16,D
1.29,0.59,16,D
1.32,0.53,16,D
1.31,0.51,16,D
1.29,0.58,16,D
1.31,0.56,16,D
1.32,0.5,16,D
1.3,0.55,16,D
1.31,0.57,16,D
1.34,0.5,16,D
1.33,0.52,16,D
1.31,0.57,16,D
1.34,0.52,16,D
1.33,0.5,16,D
1.31,0.56,16,D
1.32,0.54,16,D
1.33,0.48,16,D
1.31,0.52,16,D
1.31,0.54,16,D
1.33,0.48,16,D
1.32,0.5,16,D
1.3,0.56,16,D
1.33,0.51,16,D
1.33,0.49,16,D
1.32,0.55,16,D
1.34,0.53,16,D
1.35,0.47,16,D
1.33,0.52,16,D
1.33,0.54,16,D
1.35,0.47,16,D
1.33,0.49,16,D
1.32,0.54,16,D
1.35,0.49,16,D
1.34,0.46,16,D
1.33,0.53,16,D
1.35,0.51,16,D
1.36,0.45,16,D
1.33,0.5,16,D
1.34,0.52,16,D
1.36,0.45,16,D
1.34,0.47,16,D
1.33,0.52,16,D
1.37,0.46,16,D
1.36,0.44,16,D
1.34,0.51,16,D
1.36,0.49,16,D
1.37,0.43,16,D
1.34,0.48,16,D
1.35,0.49,16,D
1.37,0.42,16,D
1.35,0.44,16,D
1.34,0.5,16,D
1.38,0.45,16,D
1.37,0.43,16,D
1.35,0.49,16,D
1.37,0.47,16,D
1.38,0.41,16,D
1.34,0.46,16,D
1.35,0.48,16,D
1.37,0.42,16,D
1.36,0.44,16,D
1.35,0.49,16,D
1.38,0.43,16,D
1.36,0.41,16,D
1.34,0.48,16,D
1.35,0.45,16,D
1.37,0.4,16,D
1.34,0.45,16,D
1.35,0.47,16,D
1.38,0.4,16,D
1.37,0.42,16,D
1.36,0.48,16,D
1.39,0.42,16,D
1.39,0.4,16,D
1.36,0.47,16,D
1.37,0.45,16,D
1.39,0.39,16,D
1.36,0.45,16,D
1.36,0.47,16,D
1.38,0.4,16,D
1.36,0.42,16,D
1.34,0.47,16,D
1.38,0.42,16,D
1.37,0.4,16,D
1.36,0.47,16,D
1.38,0.44,16,D
1.4,0.38,16,D
1.37,0.44,16,D
1.38,0.45,16,D
1.4,0.39,16,D
1.39,0.41,16,D
1.38,0.46,16,D
1.41,0.41,16,D
1.4,0.38,16,D
1.38,0.45,16,D
1.4,0.42,16,D
1.42,0.36,16,D
1.39,0.42,16,D
1.4,0.44,16,D
1.42,0.37,16,D
1.4,0.39,16,D
1.38,0.44,16,D
1.41,0.38,16,D
1.39,0.37,16,D
1.38,0.44,16,D
1.39,0.42,16,D
1.4,0.37,16,D
1.37,0.42,16,D
1.38,0.44,16,D
1.4,0.37,16,D
1.39,0.39,16,D
1.37,0.45,16,D
1.4,0.39,16,D
1.4,0.37,16,D
1.39,0.44,16,D
1.4,0.42,16,D
1.42,0.37,16,D
1.4,0.43,16,D
1.4,0.44,16,D
1.42,0.37,16,D
1.41,0.39,16,D
1.4,0.44,16,D
1.43,0.39,16,D
1.42,0.38,16,D
1.4,0.45,16,D
1.42,0.42,16,D
1.43,0.37,16,D
1.41,0.42,16,D
1.42,0.43,16,D
1.44,0.36,16,D
1.43,0.39,16,D
1.41,0.45,16,D
1.44,0.4,16,D
1.44,0.38,16,D
1.42,0.45,16,D
1.43,0.42,16,D
1.44,0.36,16,D
1.4,0.42,16,D
1.4,0.44,16,D
1.43,0.37,16,D
1.41,0.4,16,D
1.4,0.45,16,D
1.44,0.39,16,D
1.43,0.38,16,D
